Task Code,Task Description,Status,WBS,Building,Area,Level,Room,Subcontractor,Trade,Responsible Person,Planned Start,Planned Finish,Actual Start,Actual Finish
FAB110301C-04,DOOR INSTALL - FAB110301C,Complete,Elevator Hall 3 - 1F -SUW-FAB110302,,,,,,,,2025-05-22 08:00,2025-05-22 17:00,2025-05-22 08:00,2025-05-22 17:00
FAB110301C-05,PAINT & PROTECT DOORS & FRAMES - FAB110301C,Active,Elevator Hall 3 - 1F -SUW-FAB110302,,,,,,,,2025-10-14 08:00,2025-10-17 15:00,2025-10-14 08:00,
FAB110301C-06,INSTALL DOOR HARDWARE - FAB110301C,Not Started,Elevator Hall 3 - 1F -SUW-FAB110302,,,,,,,,2025-11-26 15:00,2025-12-02 12:00,,
FAB110301B-04,INSTALL DOOR & HARDWARE - FAB110301B,Not Started,Elevator Hall 3 - 1F -SUW-FAB110302,,,,,,,,2025-12-10 08:00,2025-12-16 17:00,,
FAB110303A-03,INSTALL DOOR FRAMES - FAB110303A,Complete,Elvator Mech Rm #3 - 1F -SUW-FAB110303,,,,,,,,2024-10-24 08:00,2024-10-24 17:00,2024-10-24 08:00,2024-10-24 17:00
FAB110303A-04,INSTALL DOOR & HARDWARE - FAB110303A,Active,Elvator Mech Rm #3 - 1F -SUW-FAB110303,,,,,,,,2024-10-24 08:00,2024-10-30 17:00,2024-10-24 08:00,
FAB110303A-05,PAINT & PROTECT DOORS & FRAMES - FAB110303A,Not Started,Elvator Mech Rm #3 - 1F -SUW-FAB110303,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB110206A-04,INSTALL DOOR & HARDWARE - FAB110206A,Active,Duct Shaft - 1F -SUW-FAB110206,,,,,,,,2025-10-03 08:00,2025-10-09 17:00,2025-10-03 08:00,
FAB110206A-05,PAINT & PROTECT DOORS & FRAMES - FAB110206A,Not Started,Duct Shaft - 1F -SUW-FAB110206,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB110206B-04,INSTALL DOOR & HARDWARE - FAB110206B,Active,Duct Shaft - 1F -SUW-FAB110206,,,,,,,,2025-08-18 08:00,2025-08-22 17:00,2025-08-18 08:00,
FAB110206B-05,PAINT & PROTECT DOORS & FRAMES - FAB110206B,Not Started,Duct Shaft - 1F -SUW-FAB110206,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB110206A-11,IMPACT - PROCUREMENT - Reordered doors (Wall Thickness and Door Swing Design Changes),Complete,Duct Shaft - 1F -SUW-FAB110206,,,,,,,,2025-07-10 08:00,2025-08-21 17:00,2025-06-09 08:00,2025-07-14 17:00
FAB110206B-11,IMPACT - PROCUREMENT - Reordered doors (Wall Thickness and Door Swing Design Changes),Complete,Duct Shaft - 1F -SUW-FAB110206,,,,,,,,2025-06-09 08:00,2025-07-21 17:00,2025-06-09 08:00,2025-07-14 17:00
FAB110122A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB110122A,Complete,Duct Shaft - 1F -SUW-FAB110206,,,,,,,,2025-07-25 08:00,2025-08-04 17:00,2025-07-08 13:00,2025-07-16 17:00
FAB110122A-03,INSTALL DOOR FRAMES - FAB110122A,Complete,Duct Shaft - 1F -SUW-FAB110206,,,,,,,,2025-08-06 08:00,2025-08-06 17:00,2025-07-23 08:00,2025-07-23 17:00
FAB110122A-04,INSTALL DOOR & HARDWARE - FAB110122A,Active,Duct Shaft - 1F -SUW-FAB110206,,,,,,,,2025-07-25 08:00,2025-07-31 17:00,2025-07-25 08:00,
FAB110122A-05,PAINT & PROTECT DOORS & FRAMES - FAB110122A,Not Started,Duct Shaft - 1F -SUW-FAB110206,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB110211A-03,INSTALL DOOR FRAMES - FAB110211A,Complete,Exit Passageway 2 - 1F -FAB110211,,,,,,,,2025-06-24 08:00,2025-06-24 17:00,2025-06-18 08:00,2025-06-18 16:00
FAB110211A-04,DOOR INSTALL - FAB110211A,Complete,Exit Passageway 2 - 1F -FAB110211,,,,,,,,2025-08-05 08:00,2025-08-05 17:00,2025-08-05 08:00,2025-08-05 17:00
FAB110211B-03,INSTALL DOOR FRAME BY SECAI - FAB110211B HANDED OVER 06/27,Complete,Exit Passageway 2 - 1F -FAB110211,,,,,,,,2025-07-03 08:00,2025-07-16 17:00,2025-06-28 08:00,2025-09-19 17:00
FAB110211B-04,INSTALL DOOR & HARDWARE - FAB110211B,Active,Exit Passageway 2 - 1F -FAB110211,,,,,,,,2025-09-29 08:00,2025-10-03 17:00,2025-09-29 08:00,
FAB110211B-31,PROCUREMENT - RE-ORDER FRAME - FAB110211B,Complete,Exit Passageway 2 - 1F -FAB110211,,,,,,,,2025-06-20 08:00,2025-08-07 17:00,2025-06-20 08:00,2025-06-27 17:00
FAB110211A-05,PAINT & PROTECT DOORS & FRAMES - FAB110211A,Complete,Exit Passageway 2 - 1F -FAB110211,,,,,,,,2025-10-08 08:00,2025-10-13 17:00,2025-10-08 08:00,2025-10-12 17:00
FAB110211A-06,INSTALL DOOR HARDWARE - FAB110211A,Not Started,Exit Passageway 2 - 1F -FAB110211,,,,,,,,2025-11-21 08:00,2025-11-26 15:00,,
FAB110211A-07,DOOR FRAME PAINT & 1ST COAT - FAB110211A,Complete,Exit Passageway 2 - 1F -FAB110211,,,,,,,,2025-07-25 08:00,2025-07-30 17:00,2025-07-25 08:00,2025-07-29 17:00
FAB110211A-02,SECAI ROUGH IN FRAME - FAB110211A,Complete,Exit Passageway 2 - 1F -FAB110211,,,,,,,,2025-06-23 08:00,2025-06-23 17:00,2025-06-18 08:00,2025-06-18 16:00
FAB110211B-05,PAINT & PROTECT DOORS & FRAMES - FAB110211B,Not Started,Exit Passageway 2 - 1F -FAB110211,,,,,,,,2026-02-16 08:00,2026-02-19 17:00,,
FAB110211B-25,DOOR FRAME HANDED OVER TO SECAI ON 06/27 - FAB110211B,Complete,Exit Passageway 2 - 1F -FAB110211,,,,,,,,2025-06-27 08:00,2025-06-27 17:00,2025-06-27 08:00,2025-06-27 16:00
FAB110205A-03,INSTALL DOOR FRAMES - FAB110205A,Complete,Elevator Mech. Rm 2 - 1F -SUW-FAB110205,,,,,,,,2025-09-19 08:00,2025-09-19 17:00,2025-09-19 08:00,2025-09-19 17:00
FAB110205A-04,INSTALL DOOR & HARDWARE - FAB110205A,Active,Elevator Mech. Rm 2 - 1F -SUW-FAB110205,,,,,,,,2025-09-19 08:00,2025-09-25 17:00,2025-09-19 08:00,
FAB110205A-05,PAINT & PROTECT DOORS & FRAMES - FAB110205A,Not Started,Elevator Mech. Rm 2 - 1F -SUW-FAB110205,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB110212A-03,INSTALL DOOR FRAMES - FAB110212A,Complete,Fire Riser Rm - 1F -SUW-FAB110212,,,,,,,,2025-06-20 08:00,2025-06-20 17:00,2025-06-20 08:00,2025-06-20 16:00
FAB110212A-04,DOOR INSTALL - FAB110212A,Complete,Fire Riser Rm - 1F -SUW-FAB110212,,,,,,,,2025-08-05 08:00,2025-08-05 17:00,2025-08-01 08:00,2025-08-01 17:00
FAB110212A-05,PAINT & PROTECT DOORS & FRAMES - FAB110212A,Complete,Fire Riser Rm - 1F -SUW-FAB110212,,,,,,,,2025-10-08 08:00,2025-10-13 17:00,2025-10-08 08:00,2025-10-12 17:00
FAB110212A-06,INSTALL DOOR HARDWARE - FAB110212A,Not Started,Fire Riser Rm - 1F -SUW-FAB110212,,,,,,,,2025-11-21 08:00,2025-11-26 15:00,,
FAB110212A-07,DOOR FRAME PAINT & 1ST COAT - FAB110212A,Complete,Fire Riser Rm - 1F -SUW-FAB110212,,,,,,,,2025-07-23 08:00,2025-07-28 17:00,2025-07-23 08:00,2025-07-28 17:00
FAB110213A-03,INSTALL DOOR FRAMES - FAB110213A,Complete,Toilet Corridor - 1F -SUW-FAB110213,,,,,,,,2025-06-26 08:00,2025-06-26 17:00,2025-06-13 08:00,2025-06-13 16:00
FAB110213A-04,DOOR INSTALL - FAB110213A,Complete,Toilet Corridor - 1F -SUW-FAB110213,,,,,,,,2025-08-06 08:00,2025-08-06 17:00,2025-08-05 08:00,2025-08-05 17:00
FAB110213A-05,PAINT & PROTECT DOORS & FRAMES - FAB110213A,Complete,Toilet Corridor - 1F -SUW-FAB110213,,,,,,,,2025-10-14 08:00,2025-10-15 17:00,2025-10-14 08:00,2025-10-16 17:00
FAB110213A-06,INSTALL DOOR HARDWARE - FAB110213A,Not Started,Toilet Corridor - 1F -SUW-FAB110213,,,,,,,,2025-11-21 08:00,2025-11-26 15:00,,
FAB110213A-07,DOOR FRAME PAINT & 1ST COAT - FAB110213A,Complete,Toilet Corridor - 1F -SUW-FAB110213,,,,,,,,2025-07-23 08:00,2025-07-28 17:00,2025-07-23 08:00,2025-07-29 17:00
FAB110202B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB110202B,Complete,Toilet (M) 2 - 1F -SUW-FAB110202,,,,,,,,2025-08-11 08:00,2025-08-19 17:00,2025-08-11 08:00,2025-08-19 17:00
FAB110202B-03,INSTALL DOOR FRAMES - FAB110202B,Complete,Toilet (M) 2 - 1F -SUW-FAB110202,,,,,,,,2025-08-19 08:00,2025-08-19 17:00,2025-08-19 08:00,2025-08-19 17:00
FAB110202B-04,INSTALL DOOR & HARDWARE - FAB110202B,Active,Toilet (M) 2 - 1F -SUW-FAB110202,,,,,,,,2025-10-13 08:00,2025-10-17 17:00,2025-10-13 08:00,
FAB110202B-05,PAINT & PROTECT DOORS & FRAMES - FAB110202B,Not Started,Toilet (M) 2 - 1F -SUW-FAB110202,,,,,,,,2026-02-16 08:00,2026-02-17 17:00,,
FAB110203A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB110203A,Complete,Toilet (W) 2 - 1F -SUW-FAB110203,,,,,,,,2025-08-11 08:00,2025-08-19 17:00,2025-08-11 08:00,2025-08-19 17:00
FAB110203A-03,INSTALL DOOR FRAMES - FAB110203A,Complete,Toilet (W) 2 - 1F -SUW-FAB110203,,,,,,,,2025-08-19 08:00,2025-08-19 17:00,2025-08-19 08:00,2025-08-19 17:00
FAB110203A-04,INSTALL DOOR & HARDWARE - FAB110203A,Not Started,Toilet (W) 2 - 1F -SUW-FAB110203,,,,,,,,2025-11-28 08:00,2025-12-04 17:00,,
FAB110203A-05,PAINT & PROTECT DOORS & FRAMES - FAB110203A,Not Started,Toilet (W) 2 - 1F -SUW-FAB110203,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB110207A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB110207A,Complete,Gas Purifier Analyzer Rm - 1F -SUW-FAB110207,,,,,,,,2025-08-29 08:00,2025-09-01 17:00,2025-08-29 08:00,2025-09-01 17:00
FAB110207A-03,INSTALL DOOR FRAMES - FAB110207A,Complete,Gas Purifier Analyzer Rm - 1F -SUW-FAB110207,,,,,,,,2025-09-02 08:00,2025-09-02 17:00,2025-09-02 08:00,2025-09-02 17:00
FAB110207A-04,INSTALL DOOR & HARDWARE - FAB110207A,Active,Gas Purifier Analyzer Rm - 1F -SUW-FAB110207,,,,,,,,2025-09-03 08:00,2025-09-09 17:00,2025-09-03 08:00,
FAB110207A-05,PAINT & PROTECT DOORS & FRAMES - FAB110207A,Not Started,Gas Purifier Analyzer Rm - 1F -SUW-FAB110207,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB110207B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB110207B,Complete,Gas Purifier Analyzer Rm - 1F -SUW-FAB110207,,,,,,,,2025-08-29 08:00,2025-09-01 17:00,2025-08-29 08:00,2025-09-01 17:00
FAB110207B-03,INSTALL DOOR FRAMES - FAB110207B,Complete,Gas Purifier Analyzer Rm - 1F -SUW-FAB110207,,,,,,,,2025-09-02 08:00,2025-09-02 17:00,2025-09-02 08:00,2025-09-02 17:00
FAB110207B-04,INSTALL DOOR & HARDWARE - FAB110207B,Active,Gas Purifier Analyzer Rm - 1F -SUW-FAB110207,,,,,,,,2025-09-03 08:00,2025-09-09 17:00,2025-09-03 08:00,
FAB110207B-05,PAINT & PROTECT DOORS & FRAMES - FAB110207B,Not Started,Gas Purifier Analyzer Rm - 1F -SUW-FAB110207,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB110207C-03,INSTALL DOOR FRAMES - FAB110207C,Complete,Gas Purifier Analyzer Rm - 1F -SUW-FAB110207,,,,,,,,2025-09-02 08:00,2025-09-02 17:00,2025-09-02 08:00,2025-09-02 17:00
FAB110207C-04,INSTALL DOOR & HARDWARE - FAB110207C,Active,Gas Purifier Analyzer Rm - 1F -SUW-FAB110207,,,,,,,,2025-09-03 08:00,2025-09-09 17:00,2025-09-03 08:00,
FAB110207C-05,PAINT & PROTECT DOORS & FRAMES - FAB110207C,Not Started,Gas Purifier Analyzer Rm - 1F -SUW-FAB110207,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB110204A-03,INSTALL DOOR FRAMES - FAB110204A,Complete,Gas Purifier Rm - 1F -SUW-FAB110204,,,,,,,,2025-07-11 08:00,2025-07-11 17:00,2025-07-11 08:00,2025-07-11 17:00
FAB110204A-04,INSTALL DOOR & HARDWARE - FAB110204A,Active,Gas Purifier Rm - 1F -SUW-FAB110204,,,,,,,,2025-07-11 08:00,2025-07-17 17:00,2025-07-11 08:00,
FAB110204A-05,PAINT & PROTECT DOORS & FRAMES - FAB110204A,Not Started,Gas Purifier Rm - 1F -SUW-FAB110204,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB110204B-03,INSTALL DOOR FRAMES - FAB110204B - P1,Complete,Gas Purifier Rm - 1F -SUW-FAB110204,,,,,,,,2025-07-01 08:00,2025-07-01 17:00,2025-07-01 08:00,2025-07-01 16:00
FAB110204B-04,DOOR INSTALL - FAB110204B - P1,Complete,Gas Purifier Rm - 1F -SUW-FAB110204,,,,,,,,2025-09-03 08:00,2025-09-03 17:00,2025-09-03 08:00,2025-09-03 17:00
FAB110204B-05,PAINT & PROTECT DOORS & FRAMES - FAB110204B,Complete,Gas Purifier Rm - 1F -SUW-FAB110204,,,,,,,,2025-10-15 08:00,2025-10-20 15:00,2025-10-15 08:00,2025-10-20 15:00
FAB110204B-06,INSTALL DOOR HARDWARE - FAB110204B,Not Started,Gas Purifier Rm - 1F -SUW-FAB110204,,,,,,,,2025-11-21 08:00,2025-11-26 15:00,,
FAB110204C-03,INSTALL DOOR FRAMES - FAB110204C,Complete,Gas Purifier Rm - 1F -SUW-FAB110204,,,,,,,,2025-08-08 08:00,2025-08-08 17:00,2025-08-08 08:00,2025-08-08 17:00
FAB110204C-04,INSTALL DOOR & HARDWARE - FAB110204C,Active,Gas Purifier Rm - 1F -SUW-FAB110204,,,,,,,,2025-09-02 08:00,2025-09-08 17:00,2025-09-02 08:00,
FAB110204C-05,PAINT & PROTECT DOORS & FRAMES - FAB110204C,Not Started,Gas Purifier Rm - 1F -SUW-FAB110204,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB110204B-07,PREP DOOR - FAB110204B,Complete,Gas Purifier Rm - 1F -SUW-FAB110204,,,,,,,,2025-06-18 08:00,2025-06-24 17:00,2025-06-11 08:00,2025-06-18 16:00
FAB110204C-07,DOOR PREP - FAB110204C,Complete,Gas Purifier Rm - 1F -SUW-FAB110204,,,,,,,,2025-08-11 08:00,2025-08-15 17:00,2025-08-11 08:00,2025-08-15 17:00
FAB110204B-80,IMPACT SECAI TEMP DOOR - FAB110204B,Complete,Gas Purifier Rm - 1F -SUW-FAB110204,,,,,,,,2025-06-20 08:00,2025-06-27 17:00,2025-06-20 08:00,2025-07-01 16:00
FAB110204B-20,DOOR FRAME GROUT - FAB110204B - P1 (INCLUDE MOBILIZATION AND CURE TIME),Complete,Gas Purifier Rm - 1F -SUW-FAB110204,,,,,,,,2025-07-07 08:00,2025-07-14 17:00,2025-07-14 08:00,2025-07-14 17:00
FAB110109A-03,INSTALL DOOR FRAMES - FAB110109A,Complete,Duct Shaft Vestibule - 1F -SUW-FAB110109,,,,,,,,2025-07-03 08:00,2025-07-03 17:00,2025-04-11 00:00,2025-04-11 16:00
FAB110109A-04,INSTALL DOOR & HARDWARE - FAB110109A,Not Started,Duct Shaft Vestibule - 1F -SUW-FAB110109,,,,,,,,2025-11-21 08:00,2025-11-27 17:00,,
FAB110109A-05,PAINT & PROTECT DOORS & FRAMES - FAB110109A,Not Started,Duct Shaft Vestibule - 1F -SUW-FAB110109,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB110109B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB110109B DOOR FRAME HANDED OVER TO SECAI,Complete,Duct Shaft Vestibule - 1F -SUW-FAB110109,,,,,,,,2025-07-17 13:00,2025-07-18 12:00,2025-07-17 13:00,2025-07-18 12:00
FAB110109B-13,DOOR FRAME HANDED OVER TO SECAI 07/17 - FAB110109B,Complete,Duct Shaft Vestibule - 1F -SUW-FAB110109,,,,,,,,2025-07-17 13:00,2025-07-18 12:00,2025-07-17 13:00,2025-07-18 12:00
FAB110109B-03,INSTALL DOOR FRAME BY SECAI - FAB110109B HANDED OVER 07/17,Complete,Duct Shaft Vestibule - 1F -SUW-FAB110109,,,,,,,,2025-07-17 13:00,2025-08-07 12:00,2025-07-17 13:00,2025-07-18 12:00
FAB110109B-04,DOOR INSTALL - FAB110109B,Complete,Duct Shaft Vestibule - 1F -SUW-FAB110109,,,,,,,,2025-08-13 08:00,2025-08-13 17:00,2025-08-13 08:00,2025-08-13 17:00
FAB110109B-05,PAINT & PROTECT DOORS & FRAMES - FAB110109B,Complete,Duct Shaft Vestibule - 1F -SUW-FAB110109,,,,,,,,2025-10-14 08:00,2025-10-17 15:00,2025-10-14 08:00,2025-10-17 15:00
FAB110109B-06,INSTALL DOOR HARDWARE - FAB110109B,Not Started,Duct Shaft Vestibule - 1F -SUW-FAB110109,,,,,,,,2025-11-21 08:00,2025-11-26 15:00,,
FAB110109B-11,IMPACT - PROCUREMENT - Reordered doors (Wall Thickness and Door Swing Design Changes),Complete,Duct Shaft Vestibule - 1F -SUW-FAB110109,,,,,,,,2025-06-20 08:00,2025-08-28 17:00,2025-06-20 08:00,2025-07-14 17:00
FAB110108A-03,INSTALL DOOR FRAMES - FAB110108A,Complete,Duct Shaft Vestibule - 1F -SUW-FAB110108,,,,,,,,2025-06-25 13:00,2025-06-26 12:00,2025-05-07 00:00,2025-05-09 10:00
FAB110108A-04,INSTALL DOOR & HARDWARE - FAB110108A,Not Started,Duct Shaft Vestibule - 1F -SUW-FAB110108,,,,,,,,2025-11-21 08:00,2025-11-27 17:00,,
FAB110108A-05,PAINT & PROTECT DOORS & FRAMES - FAB110108A,Not Started,Duct Shaft Vestibule - 1F -SUW-FAB110108,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB110111A-01,INSTALL DOOR FRAMES - FAB110111A,Complete,Exit Passageway 1 - 1F -SUW-FAB110111,,,,,,,,2025-06-20 08:00,2025-06-20 17:00,2025-06-24 08:00,2025-06-24 16:00
FAB110111A-04,INSTALL DOOR - FAB110111A,Complete,Exit Passageway 1 - 1F -SUW-FAB110111,,,,,,,,2025-09-17 08:00,2025-09-17 17:00,2025-09-17 08:00,2025-09-17 17:00
FAB110111B-03,INSTALL DOOR FRAMES - FAB110111B SECAI REMOVED DURING DRYWALL REMEDIATION WORK,Complete,Exit Passageway 1 - 1F -SUW-FAB110111,,,,,,,,2025-07-17 08:00,2025-07-25 17:00,2025-06-10 08:00,2025-06-10 16:00
FAB110111B-04,INSTALL DOOR & HARDWARE - FAB110111B,Active,Exit Passageway 1 - 1F -SUW-FAB110111,,,,,,,,2025-10-15 08:00,2025-10-21 17:00,2025-10-15 08:00,
FAB110111A-05,PAINT & PROTECT DOORS & FRAMES - FAB110111A,Complete,Exit Passageway 1 - 1F -SUW-FAB110111,,,,,,,,2025-09-22 08:00,2025-09-25 15:00,2025-09-22 08:00,2025-09-25 15:00
FAB110111A-07,DOOR FRAME PAINT & 1ST COAT - FAB110111A,Complete,Exit Passageway 1 - 1F -SUW-FAB110111,,,,,,,,2025-09-11 08:00,2025-09-15 17:00,2025-09-11 08:00,2025-09-15 17:00
FAB110111A-90,DOOR FRAME GROUT - FAB110111A (INCLUDES MOBILIZATION AND CURE TIME),Complete,Exit Passageway 1 - 1F -SUW-FAB110111,,,,,,,,2025-07-14 08:00,2025-07-14 17:00,2025-07-14 08:00,2025-07-14 17:00
FAB110111B-05,PAINT & PROTECT DOORS & FRAMES - FAB110111B,Not Started,Exit Passageway 1 - 1F -SUW-FAB110111,,,,,,,,2026-02-16 08:00,2026-02-20 17:00,,
FAB110110A-03,INSTALL DOOR FRAMES - FAB110110A,Complete,Air Lock 1 - 1F -SUW-FAB110110,,,,,,,,2025-06-16 08:00,2025-06-16 17:00,2025-06-16 08:00,2025-06-16 17:00
FAB110110C-03,INSTALL DOOR FRAMES - FAB110110C,Complete,Air Lock 1 - 1F -SUW-FAB110110,,,,,,,,2025-06-23 13:00,2025-06-24 12:00,2025-03-20 12:00,2025-03-20 12:00
FAB110110D-03,INSTALL DOOR FRAMES - FAB110110D,Complete,Air Lock 1 - 1F -SUW-FAB110110,,,,,,,,2025-06-23 13:00,2025-06-24 12:00,2025-04-04 00:00,2025-04-04 12:00
FAB110110E-03,INSTALL DOOR FRAMES - FAB110110E,Complete,Air Lock 1 - 1F -SUW-FAB110110,,,,,,,,2025-06-23 13:00,2025-06-24 12:00,2025-05-08 00:00,2025-05-08 12:00
FAB110110A-04,INSTALL DOOR & HARDWARE - FAB110110A,Active,Air Lock 1 - 1F -SUW-FAB110110,,,,,,,,2025-08-29 08:00,2025-09-04 17:00,2025-08-29 08:00,
FAB110110B-03,INSTALL DOOR FRAME BY SECAI - FAB110110B,Complete,Air Lock 1 - 1F -SUW-FAB110110,,,,,,,,2025-08-27 08:00,2025-08-27 17:00,2025-08-12 08:00,2025-08-12 17:00
FAB110110B-04,INSTALL DOOR & HARDWARE - FAB110110B,Active,Air Lock 1 - 1F -SUW-FAB110110,,,,,,,,2025-10-08 08:00,2025-10-14 17:00,2025-10-08 08:00,
FAB110110C-04,INSTALL DOOR & HARDWARE - FAB110110C,Active,Air Lock 1 - 1F -SUW-FAB110110,,,,,,,,2025-10-03 08:00,2025-10-09 17:00,2025-10-03 08:00,
FAB110110D-04,INSTALL DOOR & HARDWARE - FAB110110D,Active,Air Lock 1 - 1F -SUW-FAB110110,,,,,,,,2025-09-09 08:00,2025-09-15 17:00,2025-09-09 08:00,
FAB110110E-04,INSTALL DOOR & HARDWARE - FAB110110E,Active,Air Lock 1 - 1F -SUW-FAB110110,,,,,,,,2025-09-05 08:00,2025-09-11 17:00,2025-09-05 08:00,
FAB110110A-05,PAINT & PROTECT DOORS & FRAMES - FAB110110A,Not Started,Air Lock 1 - 1F -SUW-FAB110110,,,,,,,,2026-02-16 08:00,2026-02-19 17:00,,
FAB110110B-05,PAINT & PROTECT DOORS & FRAMES - FAB110110B,Not Started,Air Lock 1 - 1F -SUW-FAB110110,,,,,,,,2026-02-16 08:00,2026-02-19 17:00,,
FAB110110C-05,PAINT & PROTECT DOORS & FRAMES - FAB110110C,Not Started,Air Lock 1 - 1F -SUW-FAB110110,,,,,,,,2026-02-16 08:00,2026-02-19 17:00,,
FAB110110D-05,PAINT & PROTECT DOORS & FRAMES - FAB110110D,Not Started,Air Lock 1 - 1F -SUW-FAB110110,,,,,,,,2026-02-16 08:00,2026-02-19 17:00,,
FAB110110E-05,PAINT & PROTECT DOORS & FRAMES - FAB110110E,Not Started,Air Lock 1 - 1F -SUW-FAB110110,,,,,,,,2026-02-16 08:00,2026-02-19 17:00,,
FAB110113A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB110113A,Complete,Elevator Hall 1 - 1F -SUW-FAB110113,,,,,,,,2025-07-08 08:00,2025-07-16 17:00,2025-07-08 08:00,2025-07-08 17:00
FAB110113A-03,INSTALL DOOR FRAMES - FAB110113A,Complete,Elevator Hall 1 - 1F -SUW-FAB110113,,,,,,,,2025-07-08 08:00,2025-07-08 17:00,2025-07-08 08:00,2025-07-08 17:00
FAB110113A-04,INSTALL DOOR & HARDWARE - FAB110113A,Active,Elevator Hall 1 - 1F -SUW-FAB110113,,,,,,,,2025-07-08 08:00,2025-07-14 17:00,2025-07-08 08:00,
FAB110113A-05,PAINT & PROTECT DOORS & FRAMES - FAB110113A,Not Started,Elevator Hall 1 - 1F -SUW-FAB110113,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB110113A-11,IMPACT - PROCUREMENT - REORDERED DOORS (JAMB DEPTH ISSUE),Complete,Elevator Hall 1 - 1F -SUW-FAB110113,,,,,,,,2025-06-09 08:00,2025-08-12 17:00,2025-06-09 08:00,2025-07-07 17:00
FAB110114B-04,DOOR INSTALL - FAB110114B,Complete,Elevator Hall 1 - 1F -SUW-FAB110113,,,,,,,,2025-09-05 08:00,2025-09-05 17:00,2025-09-05 00:00,2025-09-05 00:00
FAB110114B-05,PAINT & PROTECT DOORS & FRAMES - FAB110114B,Complete,Elevator Hall 1 - 1F -SUW-FAB110113,,,,,,,,2025-10-14 08:00,2025-10-17 15:00,2025-10-14 08:00,2025-10-16 15:00
FAB110114B-06,INSTALL DOOR HARDWARE - FAB110114B,Not Started,Elevator Hall 1 - 1F -SUW-FAB110113,,,,,,,,2025-11-21 08:00,2025-11-26 15:00,,
FAB110114A-50,IMPACT - TRAPS AND TEMP DOOR TO BE REMOVED - FAB110114A,Active,Elevator Hall 1 - 1F -SUW-FAB110113,,,,,,,,2025-07-03 08:00,2025-07-29 17:00,2025-07-03 07:00,
FAB110114A-04,INSTALL DOOR & HARDWARE - FAB110114A,Not Started,Elevator Hall 1 - 1F -SUW-FAB110113,,,,,,,,2025-11-25 08:00,2025-12-01 17:00,,
FAB110116A-01,INSTALL DOOR FRAMES - FAB110116A,Complete,Toilet Corridor - 1F -SUW-FAB110116,,,,,,,,2025-06-16 08:00,2025-06-16 17:00,2025-06-16 08:00,2025-06-16 16:00
FAB110116A-04,INSTALL DOOR & HARDWARE - FAB110116A,Active,Toilet Corridor - 1F -SUW-FAB110116,,,,,,,,2025-10-10 08:00,2025-10-16 17:00,2025-10-10 08:00,
FAB110116A-05,PAINT & PROTECT DOORS & FRAMES - FAB110116A,Not Started,Toilet Corridor - 1F -SUW-FAB110116,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,
FAB110116A-07,DOOR FRAME PAINT & 1ST COAT - FAB110116A,Complete,Toilet Corridor - 1F -SUW-FAB110116,,,,,,,,2025-07-25 08:00,2025-07-29 17:00,2025-07-25 08:00,2025-07-29 17:00
FAB110116A-90,DOOR FRAME GROUT - FAB110116A (INCLUDE MOBILIZATION AND CURE TIME),Complete,Toilet Corridor - 1F -SUW-FAB110116,,,,,,,,2025-07-17 08:00,2025-07-17 17:00,2025-07-17 08:00,2025-07-17 17:00
FAB110119A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB110119A,Complete,Janitor Rm 1 - 1F -SUW-FAB110119,,,,,,,,2025-08-26 08:00,2025-08-27 17:00,2025-08-26 08:00,2025-08-27 17:00
FAB110119A-03,INSTALL DOOR FRAMES - FAB110119A,Complete,Janitor Rm 1 - 1F -SUW-FAB110119,,,,,,,,2025-08-28 08:00,2025-08-28 17:00,2025-08-28 08:00,2025-08-28 17:00
