Task Code,Task Description,Status,Planned Start,Planned Finish,Actual Start,Actual Finish
FAB1-ST03A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB1-ST03A,Complete,2025-09-26 08:00,2025-09-29 17:00,2025-09-26 08:00,2025-09-29 17:00
FAB1-ST03A-03,INSTALL DOOR FRAMES - FAB1-ST03A,Complete,2025-09-29 08:00,2025-09-29 17:00,2025-09-29 08:00,2025-09-29 17:00
FAB1-ST03A-04,INSTALL DOOR & HARDWARE - FAB1-ST03A,Active,2025-10-13 08:00,2025-10-17 17:00,2025-10-13 08:00,
FAB1-ST03A-05,PAINT & PROTECT DOORS & FRAMES - FAB1-ST03A,Not Started,2026-02-16 08:00,2026-02-19 17:00,,
FAB1-ST20A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB1-ST20A HANDED OVER TO SECAI ON 09/02,Complete,2025-09-01 08:00,2025-09-02 17:00,2025-09-02 08:00,2025-09-02 17:00
FAB1-ST20A-03,INSTALL DOOR FRAME BY SECAI - FAB1-ST20A HANDED OVER ON 09/02,Complete,2025-09-02 08:00,2025-09-02 17:00,2025-09-02 08:00,2025-10-27 17:00
FAB1-ST20A-04,INSTALL DOOR & HARDWARE - FAB1-ST20A,Active,2025-10-28 08:00,2025-11-03 17:00,2025-10-28 08:00,
FAB1-ST20A-05,PAINT & PROTECT DOORS & FRAMES - FAB1-ST20A,Not Started,2026-02-16 08:00,2026-02-19 17:00,,
FAB1-ST21A-03,INSTALL DOOR FRAMES - FAB1-ST21A,Complete,2025-11-06 08:00,2025-11-06 17:00,2025-11-06 08:00,2025-11-06 17:00
FAB1-ST21A-04,INSTALL DOOR & HARDWARE - FAB1-ST21A,Active,2025-11-07 08:00,2025-11-13 17:00,2025-11-07 08:00,
FAB1-ST21A-05,PAINT & PROTECT DOORS & FRAMES - FAB1-ST21A,Not Started,2026-02-16 08:00,2026-02-19 17:00,,
FAB1-ST04A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB1-ST04A,Complete,2025-05-23 08:00,2025-06-02 17:00,2025-05-23 08:00,2025-05-27 17:00
FAB1-ST04A-03,INSTALL DOOR FRAMES - FAB1-ST04A,Complete,2025-05-27 08:00,2025-05-27 17:00,2025-05-27 08:00,2025-05-27 17:00
FAB1-ST04A-04,INSTALL DOOR & HARDWARE - FAB1-ST04A,Active,2025-09-29 08:00,2025-10-03 17:00,2025-09-29 08:00,
FAB1-ST04A-05,PAINT & PROTECT DOORS & FRAMES - FAB1-ST04A,Not Started,2026-02-16 08:00,2026-02-19 17:00,,
FAB1-ST19A-04,INSTALL DOOR & HARDWARE - FAB1-ST19A,Active,2025-11-07 08:00,2025-11-13 17:00,2025-11-07 08:00,
FAB1-ST19A-05,PAINT & PROTECT DOORS & FRAMES - FAB1-ST19A,Not Started,2026-02-16 08:00,2026-02-19 17:00,,
FAB110204D-03,INSTALL DOOR FRAMES - FAB110204D,Complete,2025-06-20 08:00,2025-06-20 17:00,2025-06-20 08:00,2025-06-20 16:00
FAB110204D-04,DOOR INSTALL - FAB110204D,Complete,2025-08-05 08:00,2025-08-05 17:00,2025-08-05 08:00,2025-08-05 17:00
FAB110204D-02,SECAI ROUGH IN FRAME - FAB110204D,Complete,2025-06-23 08:00,2025-06-23 17:00,2025-06-20 08:00,2025-06-20 16:00
FAB110204D-07,DOOR FRAME PAINT & 1ST COAT - FAB110204D,Complete,2025-07-23 08:00,2025-07-29 17:00,2025-07-23 08:00,2025-07-29 17:00
FAB110204D-05,PAINT & PROTECT DOORS & FRAMES - FAB110204D,Complete,2025-10-08 08:00,2025-10-13 15:00,2025-10-08 08:00,2025-10-12 15:00
FAB110204D-06,INSTALL DOOR HARDWARE - FAB110204D,Complete,2025-10-23 08:00,2025-10-28 15:00,2025-10-23 08:00,2025-10-28 15:00
FAB110208A-03,INSTALL DOOR FRAMES - FAB110208A,Complete,2025-06-23 08:00,2025-06-23 17:00,2025-06-18 08:00,2025-06-18 16:00
FAB110208A-04,DOOR INSTALL - FAB110208A,Complete,2025-08-06 08:00,2025-08-06 17:00,2025-08-12 08:00,2025-08-12 17:00
FAB110208A-02,SECAI ROUGH IN FRAME - FAB110208A,Complete,2025-06-20 08:00,2025-06-20 17:00,2025-06-18 08:00,2025-06-18 16:00
FAB110208A-05,PAINT & PROTECT DOORS & FRAMES - FAB110208A,Complete,2025-10-14 08:00,2025-10-17 15:00,2025-10-14 08:00,2025-10-16 15:00
FAB110208A-06,INSTALL DOOR HARDWARE - FAB110208A,Complete,2025-10-20 08:00,2025-10-23 15:00,2025-10-20 08:00,2025-10-23 15:00
FAB110208A-07,DOOR FRAME PAINT & 1ST COAT - FAB110208A,Complete,2025-08-01 08:00,2025-08-04 17:00,2025-08-01 08:00,2025-08-08 17:00
FAB110208B-04,DOOR INSTALL - FAB110208B (OHC),Not Started,2025-12-03 08:00,2025-12-04 17:00,,
FAB110501A-03,INSTALL DOOR FRAMES - FAB110501A,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110501A-04,INSTALL DOOR & HARDWARE - FAB110501A,Active,2025-10-22 08:00,2025-10-28 17:00,2025-10-22 08:00,
FAB110501A--02,SECAI ROUGH IN FRAME - FAB110501A,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110501A-07,DOOR FRAME PAINT & 1ST COAT - FAB110501A,Complete,2025-09-02 08:00,2025-09-04 17:00,2025-09-02 08:00,2025-09-04 17:00
FAB110501A-05,PAINT & PROTECT DOORS & FRAMES - FAB110501A,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB110511E-02,INSTALL DOOR FRAMES - FAB110511E,Complete,2025-07-09 08:00,2025-07-09 17:00,2025-06-18 08:00,2025-06-19 16:00
FAB110511E-04,DOOR INSTALL - FAB110511E,Complete,2025-08-29 08:00,2025-08-29 17:00,2025-08-29 08:00,2025-08-29 17:00
FAB110511E-03,SECAI ROUGH IN FRAME - FAB110511E,Complete,2025-07-09 08:00,2025-07-09 17:00,2025-06-17 08:00,2025-06-18 16:00
FAB110511E-05,PAINT & PROTECT DOORS & FRAMES - FAB110511E,Complete,2025-10-15 08:00,2025-10-20 15:00,2025-10-15 08:00,2025-10-20 15:00
FAB110511E-06,INSTALL DOOR HARDWARE - FAB110511E,Not Started,2025-11-21 08:00,2025-11-26 15:00,,
FAB110511E-07,DOOR FRAME PAINT & 1ST COAT - FAB110511E,Complete,2025-08-25 08:00,2025-08-27 17:00,2025-08-25 08:00,2025-08-27 17:00
FAB116104A-03,INSTALL DOOR FRAMES - FAB116104A,Complete,2025-08-07 08:00,2025-08-07 17:00,2025-08-07 08:00,2025-08-07 17:00
FAB116104A-04,INSTALL DOOR & HARDWARE - FAB116104A,Not Started,2026-02-09 08:00,2026-02-13 17:00,,
FAB116104A-02,SECAI ROUGH IN FRAME - FAB116104A,Complete,2025-08-07 08:00,2025-08-07 17:00,2025-08-07 08:00,2025-08-07 17:00
FAB116104A-05,PAINT & PROTECT DOORS & FRAMES - FAB116104A,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB110403A-02,INSTALL DOOR FRAMES - FAB110403A HANDED OVER TO SECAI,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110403A-04,DOOR INSTALL - FAB110403A HANDED OVER TO SECAI,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110403B-02,INSTALL DOOR FRAMES - FAB110403B HANDED OVER TO SECAI,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110403B-04,DOOR INSTALL - FAB110403B HANDED OVER TO SECAI,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110403C-02,INSTALL DOOR FRAMES - FAB110403C,Complete,2025-06-13 08:00,2025-06-16 17:00,2025-05-20 08:00,2025-05-20 16:00
FAB110403C-04,DOOR INSTALL - FAB110403C,Complete,2025-07-28 08:00,2025-07-28 17:00,2025-07-28 08:00,2025-07-28 17:00
FAB110403D-02,INSTALL DOOR FRAMES - FAB110403D HANDED OVER TO SECAI,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110403D-04,DOOR INSTALL - FAB110403D HANDED OVER TO SECAI,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110403C-07,DOOR FRAME PAINT & 1ST COAT - FAB110403C,Complete,2025-07-25 08:00,2025-07-28 17:00,2025-07-28 08:00,2025-07-28 17:00
FAB110403C-05,PAINT & PROTECT DOORS & FRAMES - FAB110403C,Complete,2025-10-14 08:00,2025-10-17 15:00,2025-10-14 08:00,2025-10-16 15:00
FAB110403C-06,INSTALL DOOR HARDWARE - FAB110403C,Complete,2025-10-20 08:00,2025-10-23 15:00,2025-10-20 08:00,2025-10-23 15:00
FAB110404B-03,INSTALL DOOR FRAMES - FAB110404B HANDED OVER TO SECAI,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110404B-04,DOOR INSTALL - FAB110404B HANDED OVER TO SECAI,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110404C-03,INSTALL DOOR FRAMES - FAB110404C,Complete,2025-06-13 08:00,2025-06-16 17:00,2025-05-20 08:00,2025-05-20 16:00
FAB110404C-04,DOOR INSTALL - FAB110404C,Complete,2025-07-28 08:00,2025-07-28 17:00,2025-07-30 08:00,2025-07-30 17:00
FAB110404E-03,INSTALL DOOR FRAMES - FAB110404E HANDED OVER TO SECAI,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110404E-04,DOOR INSTALL - FAB110404E HANDED OVER TO SECAI,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110404C-05,PAINT & PROTECT DOORS & FRAMES - FAB110403C,Complete,2025-10-14 08:00,2025-10-17 15:00,2025-10-14 08:00,2025-10-16 15:00
FAB110404C-06,INSTALL DOOR HARDWARE - FAB110403C,Complete,2025-10-20 08:00,2025-10-23 15:00,2025-10-20 08:00,2025-10-23 15:00
FAB110404C-07,DOOR FRAME PAINT & 1ST COAT - FAB110404C,Complete,2025-07-28 08:00,2025-07-30 17:00,2025-07-24 08:00,2025-07-27 08:00
FAB110405B-02,INSTALL DOOR FRAMES - FAB110405B,Complete,2025-08-29 08:00,2025-08-29 17:00,2025-08-26 08:00,2025-08-26 17:00
FAB110405B-04,DOOR INSTALL - FAB110405B,Complete,2025-10-10 08:00,2025-10-10 17:00,2025-10-10 08:00,2025-10-10 17:00
FAB110405B-05,PAINT & PROTECT DOORS & FRAMES - FAB110405B,Complete,2025-10-14 08:00,2025-10-17 15:00,2025-10-14 08:00,2025-10-17 15:00
FAB110405B-06,INSTALL DOOR HARDWARE - FAB110405B,Not Started,2025-11-21 08:00,2025-11-26 15:00,,
FAB110409A-02,INSTALL DOOR FRAMES - FAB110409A,Complete,2025-08-07 08:00,2025-08-07 17:00,2025-08-07 08:00,2025-08-07 17:00
FAB110409A-04,DOOR INSTALL - FAB110409A,Complete,2025-09-05 08:00,2025-09-05 17:00,2025-09-05 08:00,2025-09-05 17:00
FAB110409A-03,SECAI ROUGH IN FRAME - FAB110409A,Complete,2025-08-07 08:00,2025-08-07 17:00,2025-08-07 08:00,2025-08-07 17:00
FAB110409B-02,INSTALL DOOR FRAMES - FAB110409B HANDED OVER TO SECAI,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110409B-03,SECAI ROUGH IN FRAME - FAB110409B HANDED OVER TO SECAI,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110409E-02,INSTALL DOOR FRAMES - FAB110409E HANDED OVER TO SECAI,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110409E-04,DOOR INSTALL - FAB110409E HANDED OVER TO SECAI,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110409E-03,SECAI ROUGH IN FRAME - FAB110409E HANDED OVER TO SECAI,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110409A-07,DOOR FRAME PAINT & 1ST COAT - FAB110409A,Complete,2025-09-01 08:00,2025-09-03 17:00,2025-09-01 08:00,2025-09-03 17:00
FAB110409A-05,PAINT & PROTECT DOORS & FRAMES - FAB110409A,Complete,2025-10-14 08:00,2025-10-17 15:00,2025-10-14 08:00,2025-10-16 15:00
FAB110409A-06,INSTALL DOOR HARDWARE - FAB110409A,Complete,2025-10-20 08:00,2025-10-23 15:00,2025-10-20 08:00,2025-10-23 15:00
FAB110409C-02,INSTALL DOOR FRAME BY SECAI - FAB110409C HANDED OVER 06/27,Complete,2025-06-27 08:00,2025-07-10 17:00,2025-06-28 08:00,2025-08-12 17:00
FAB110409C-04,INSTALL DOOR & HARDWARE - FAB110409C,Active,2025-11-05 08:00,2025-11-11 17:00,2025-11-05 08:00,
FAB110409C-05,PAINT & PROTECT DOORS & FRAMES - FAB110409C,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB110409D-02,INSTALL DOOR FRAME BY SECAI - FAB110409D HANDED OVER 07/18,Complete,2025-07-21 08:00,2025-08-01 17:00,2025-07-21 08:00,2025-09-16 08:00
FAB110409D-04,INSTALL DOOR & HARDWARE - FAB110409D,Active,2025-11-05 08:00,2025-11-11 17:00,2025-11-05 08:00,
FAB110409D-05,PAINT & PROTECT DOORS & FRAMES - FAB110409D,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB110409C-40,DOOR FRAME HANDED OVER TO SECAI ON 06/27 - FAB110409C,Complete,2025-06-27 08:00,2025-06-27 17:00,2025-06-27 08:00,2025-06-27 16:00
FAB110409A-90,DOOR FRAME GROUT (RFI1416) - FAB110409A - P1 (INCLUDE MOBILIZATION AND CURE TIME),Complete,2025-08-08 08:00,2025-08-08 17:00,2025-08-08 08:00,2025-08-08 17:00
FAB110409B-04,DOOR INSTALL - FAB110409B HANDED OVER TO SECAI,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110408A-02,INSTALL DOOR FRAMES - FAB110408A,Complete,2025-09-17 08:00,2025-09-17 17:00,2025-09-17 08:00,2025-09-17 17:00
FAB110408A-04,DOOR INSTALL - FAB110408A,Complete,2025-09-23 08:00,2025-09-23 17:00,2025-09-23 08:00,2025-09-23 17:00
FAB110408A-03,SECAI ROUGH IN FRAME - FAB110408A,Complete,2025-09-17 08:00,2025-09-17 17:00,2025-09-17 08:00,2025-09-17 17:00
FAB110408B-02,INSTALL DOOR FRAMES - FAB110408B HANDED OVER TO SECAI,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110408B-04,DOOR INSTALL - FAB110408B HANDED OVER TO SECAI,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110408B-03,SECAI ROUGH IN FRAME - FAB110408B HANDED OVER TO SECAI,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110408D-02,INSTALL DOOR FRAMES - FAB110408D HANDED OVER TO SECAI,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110408D-04,DOOR INSTALL - FAB110408D HANDED OVER TO SECAI,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110408D-03,SECAI ROUGH IN FRAME - FAB110408D HANDED OVER TO SECAI,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110408A-07,DOOR FRAME PAINT & 1ST COAT - FAB110408A,Complete,2025-09-19 08:00,2025-09-23 17:00,2025-09-19 08:00,2025-09-23 17:00
FAB110408A-05,PAINT & PROTECT DOORS & FRAMES - FAB110408A,Complete,2025-10-13 08:00,2025-10-16 15:00,2025-10-14 08:00,2025-10-16 15:00
FAB110408A-06,INSTALL DOOR HARDWARE - FAB110408A,Complete,2025-10-20 08:00,2025-10-23 15:00,2025-10-20 08:00,2025-10-23 15:00
FAB110408C-02,INSTALL DOOR FRAME BY SECAI - FAB110408C HANDED OVER 06/27,Complete,2025-06-27 08:00,2025-07-10 17:00,2025-06-28 08:00,2025-09-13 08:00
FAB110408C-04,INSTALL DOOR & HARDWARE - FAB110408C,Active,2025-11-14 08:00,2025-11-20 17:00,2025-11-14 08:00,
FAB110408C-05,PAINT & PROTECT DOORS & FRAMES - FAB110408C,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB110408C-13,DOOR FRAME HANDED OVER TO SECAI ON 07/18 - FAB110408C,Complete,2025-06-27 08:00,2025-06-27 17:00,2025-06-27 08:00,2025-06-27 17:00
FAB110511B-02,INSTALL DOOR FRAMES - FAB110511B HANDED OVER TO SECAI,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110511B-04,DOOR INSTALL - FAB110511B HANDED OVER TO SECAI,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110511B-03,SECAI ROUGH IN FRAME - FAB110511B HANDED OVER TO SECAI,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110511C-02,INSTALL DOOR FRAMES - FAB110511C HANDED OVER TO SECAI,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110511C-04,DOOR INSTALL - FAB110511C HANDED OVER TO SECAI,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110511C-03,SECAI ROUGH IN FRAME - FAB110511C HANDED OVER TO SECAI,Complete,2025-08-22 08:00,2025-08-22 17:00,2025-08-22 08:00,2025-08-22 17:00
FAB110511D-02,INSTALL DOOR FRAMES - FAB110511D,Complete,2025-06-13 08:00,2025-06-16 17:00,2025-05-23 08:00,2025-05-23 16:00
FAB110511D-04,DOOR INSTALL - FAB110511D,Complete,2025-08-29 08:00,2025-08-29 17:00,2025-08-29 08:00,2025-08-29 17:00
FAB110511D-03,SECAI ROUGH IN FRAME - FAB110511D,Complete,2025-06-13 08:00,2025-06-13 17:00,2025-05-23 08:00,2025-05-23 16:00
FAB110511D-07,DOOR FRAME PAINT & 1ST COAT - FAB110511D,Complete,2025-08-25 08:00,2025-08-27 17:00,2025-08-25 08:00,2025-08-27 17:00
FAB110511D-05,PAINT & PROTECT DOORS & FRAMES - FAB110511D,Complete,2025-10-15 08:00,2025-10-20 15:00,2025-10-15 08:00,2025-10-20 15:00
FAB110511D-06,INSTALL DOOR HARDWARE - FAB110511D,Not Started,2025-11-21 08:00,2025-11-26 15:00,,
FAB110511A-02,INSTALL DOOR FRAME BY SECAI - FAB110511A HANDED OVER 06/27,Complete,2025-06-27 08:00,2025-07-10 17:00,2025-06-28 08:00,2025-08-12 17:00
FAB110511A-04,INSTALL DOOR & HARDWARE - FAB110511A,Active,2025-11-04 08:00,2025-11-10 17:00,2025-11-04 08:00,
FAB110511A-05,PAINT & PROTECT DOORS & FRAMES - FAB110511A,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB110511A-13,DOOR FRAME HANDED OVER TO SECAI ON 06/27 - FAB110511A,Complete,2025-06-27 08:00,2025-06-27 17:00,2025-06-27 08:00,2025-06-27 16:00
FAB112103A-02,INSTALL DOOR FRAMES - FAB112103A,Complete,2025-08-08 08:00,2025-08-08 17:00,2025-08-08 08:00,2025-08-08 17:00
FAB112103A-04,INSTALL DOOR & HARDWARE - FAB112103A,Active,2025-08-19 08:00,2025-08-25 17:00,2025-08-19 08:00,
FAB112103A-03,SECAI ROUGH IN FRAME - FAB112103A,Complete,2025-08-08 08:00,2025-08-08 17:00,2025-08-08 08:00,2025-08-08 17:00
FAB112103B-02,INSTALL DOOR FRAMES - FAB112103B,Complete,2025-06-13 08:00,2025-06-16 17:00,2025-05-19 08:00,2025-05-19 16:00
FAB112103B-04,INSTALL DOOR & HARDWARE - FAB112103B,Active,2025-08-12 08:00,2025-08-18 17:00,2025-08-12 08:00,
FAB112103B-03,SECAI ROUGH IN FRAME - FAB112103B,Complete,2025-06-13 08:00,2025-06-13 17:00,2025-05-19 08:00,2025-05-19 16:00
FAB112103B-07,DOOR FRAME PAINT & 1ST COAT - FAB112103B,Complete,2025-08-07 08:00,2025-08-11 17:00,2025-08-07 08:00,2025-08-11 17:00
FAB112103B-05,PAINT & PROTECT DOORS & FRAMES - FAB112103B,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB112103A-05,PAINT & PROTECT DOORS & FRAMES - FAB112103A,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB112103A-90,DOOR FRAME GROUT - FAB112103A (INCLUDE MOBILIZATION AND CURE TIME),Complete,2025-08-19 08:00,2025-08-19 17:00,2025-08-15 08:00,2025-08-15 17:00
FAB112103C-01,DOOR ASSEMBLY - FAB112103C,Not Started,2025-12-01 08:00,2025-12-02 17:00,,
FAB112103C-02,DOOR PACKAGE INSTALL - FAB112103C,Not Started,2025-12-02 08:00,2025-12-03 17:00,,
FAB112103D-01,DOOR ASSEMBLY - FAB112103D,Complete,2025-10-15 08:00,2025-10-16 17:00,2025-10-15 08:00,2025-10-16 17:00
FAB112103D-02,DOOR PACKAGE INSTALL - FAB112103D,Complete,2025-10-15 08:00,2025-10-16 17:00,2025-10-15 08:00,2025-10-16 17:00
FAB112103B-15,IMPACT - FRAME DAMAGED BY SECAI'S TRADE - FAB112103B,Complete,2025-06-27 08:00,2025-07-10 17:00,2025-06-27 08:00,2025-08-05 17:00
FAB116410A-02,INSTALL DOOR FRAMES - FAB116410A,Complete,2025-08-01 08:00,2025-08-01 17:00,2025-08-01 08:00,2025-08-01 17:00
FAB116410A-04,INSTALL DOOR & HARDWARE - FAB116410A,Active,2025-08-26 08:00,2025-09-01 17:00,2025-08-26 08:00,
FAB116410A-03,SECAI ROUGH IN FRAME - FAB116410A,Complete,2025-08-01 08:00,2025-08-01 17:00,2025-08-01 08:00,2025-08-01 17:00
FAB116410B-02,INSTALL DOOR FRAMES - FAB116410B,Complete,2025-07-09 08:00,2025-07-09 17:00,2025-06-20 08:00,2025-06-20 16:00
FAB116410B-04,INSTALL DOOR & HARDWARE - FAB116410B,Active,2025-08-13 08:00,2025-08-19 17:00,2025-08-13 08:00,
FAB116410B-03,SECAI ROUGH IN FRAME - FAB116410B,Complete,2025-07-08 08:00,2025-07-08 17:00,2025-06-20 08:00,2025-06-20 16:00
FAB116410B-07,DOOR FRAME PAINT & 1ST COAT - FAB116410B,Complete,2025-08-08 08:00,2025-08-12 17:00,2025-08-08 08:00,2025-08-12 17:00
FAB116410B-05,PAINT & PROTECT DOORS & FRAMES -  FAB116410B,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116410A-07,DOOR FRAME PAINT & 1ST COAT - FAB116410A,Complete,2025-08-21 08:00,2025-08-25 17:00,2025-08-21 08:00,2025-08-25 08:00
FAB116410A-05,PAINT & PROTECT DOORS & FRAMES -  FAB116410A,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116504A-01,DOOR ASSEMBLY - FAB116504A,Complete,2025-10-29 08:00,2025-10-30 17:00,2025-10-29 08:00,2025-10-30 17:00
FAB116504A-02,DOOR PACKAGE INSTALL - FAB116504A,Complete,2025-10-29 08:00,2025-10-30 17:00,2025-10-29 08:00,2025-10-30 17:00
FAB116504B-01,DOOR ASSEMBLY - FAB116504B,Complete,2025-10-29 08:00,2025-10-30 17:00,2025-10-29 08:00,2025-10-30 17:00
FAB116504B-02,DOOR PACKAGE INSTALL - FAB116504B,Complete,2025-10-29 08:00,2025-10-30 17:00,2025-10-29 08:00,2025-10-30 17:00
FAB116504F-01,DOOR ASSEMBLY - FAB116504F,Complete,2025-10-29 08:00,2025-10-30 17:00,2025-10-29 08:00,2025-10-30 17:00
FAB116504F-02,DOOR PACKAGE INSTALL - FAB116504F,Complete,2025-10-29 08:00,2025-10-30 17:00,2025-10-29 08:00,2025-10-30 17:00
FAB116509D-02,INSTALL DOOR FRAMES - FAB116509D,Complete,2025-06-13 08:00,2025-06-16 17:00,2025-05-17 08:00,2025-05-17 16:00
FAB116509D-04,INSTALL DOOR & HARDWARE - FAB116509D,Not Started,2025-11-25 08:00,2025-12-01 17:00,,
FAB116509D-03,SECAI ROUGH IN FRAME - FAB116509D,Complete,2025-06-13 08:00,2025-06-13 17:00,2025-05-17 08:00,2025-05-17 16:00
FAB116509E-02,INSTALL DOOR FRAMES - FAB116509E,Complete,2025-08-11 08:00,2025-08-11 17:00,2025-08-13 08:00,2025-08-13 17:00
FAB116509E-04,INSTALL DOOR & HARDWARE - FAB116509E,Not Started,2025-11-21 08:00,2025-11-27 17:00,,
FAB116509D-05,PAINT & PROTECT DOORS & FRAMES -  FAB116509D,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116509E-05,PAINT & PROTECT DOORS & FRAMES -  FAB116509E,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB116509E-09,IMPACT DOOR FRAME REMEDIATION - FAB116509E,Complete,2025-08-08 08:00,2025-08-08 17:00,2025-08-08 08:00,2025-08-08 17:00
FAB116509D-50,IMPACT - FRAME DAMAGED BY SECAI'S TRADE - FAB116509D,Not Started,2025-11-21 08:00,2025-11-24 17:00,,
FAB114107C-13,DOOR FRAME HANDED OVER TO SECAI ON 06/27 - FAB114107C - P1,Complete,2025-07-03 08:00,2025-07-03 17:00,2025-06-27 08:00,2025-06-27 16:00
FAB114107C-03,INSTALL DOOR FRAME BY SECAI - FAB114107C - P1 HANDED OVER 06/27,Complete,2025-07-03 08:00,2025-07-16 17:00,2025-06-28 08:00,2025-09-06 08:00
FAB114107C-04,INSTALL DOOR & HARDWARE - FAB114107C - P1,Active,2025-10-30 08:00,2025-11-05 17:00,2025-10-30 08:00,
FAB114107C-05,PAINT & PROTECT DOORS & FRAMES - FAB114107C,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB114107B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB114107B,Complete,2025-06-27 08:00,2025-06-27 17:00,2025-03-21 08:00,2025-03-21 16:00
FAB114107B-03,INSTALL DOOR FRAMES - FAB114107B,Complete,2025-03-21 08:00,2025-03-21 17:00,2025-03-21 08:00,2025-03-21 17:00
FAB114107B-04,INSTALL DOOR & HARDWARE - FAB114107B,Active,2025-08-29 08:00,2025-09-04 17:00,2025-08-29 08:00,
FAB114107B-05,PAINT & PROTECT DOORS & FRAMES - FAB114107B,Not Started,2026-02-16 08:00,2026-02-19 15:00,,
FAB112102A-01,DOOR ASSEMBLY - FAB112102A,Not Started,2025-12-11 08:00,2025-12-12 17:00,,
FAB112102A-02,DOOR PACKAGE INSTALL - FAB112102A,Not Started,2025-12-12 08:00,2025-12-15 17:00,,
FAB112105A-01,DOOR ASSEMBLY - FAB112105A,Not Started,2025-12-01 08:00,2025-12-02 17:00,,
FAB112105A-02,DOOR PACKAGE INSTALL - FAB112105A,Not Started,2025-12-02 08:00,2025-12-03 17:00,,
