task_id,task_code,task_name,status_code,target_start_date,target_end_date,act_start_date,act_end_date,labor_budgeted_hrs,labor_remaining_hrs,labor_actual_reg_hrs,labor_actual_ot_hrs,labor_resources,equip_budgeted_hrs,equip_remaining_hrs,equip_actual_hrs,equipment_resources,total_budgeted_hrs,total_actual_hrs
100231267,TIER 25.1050,TIER 2 GROUT PRECAST COLUMNS & BEAMS - SEA5,TK_Complete,2023-07-03 07:00,2023-07-16 13:00,2023-07-11 07:00,2023-08-03 09:00,200.0,0.0,200.0,0.0,Precast Erect Crew SUP Col's/Bm's/Girders,25.0,0.0,25.0,LR-1400 400 Ton Crawler Crane,225.0,225.0
100231274,CN.SEA5.1420,PH1- DS/AD DECKING  & DETAILING - SEA5 FIZ - GL 6-1 - C-E - L4 & L4/E,TK_Complete,2024-01-02 09:00,2024-01-07 16:00,2024-01-02 07:00,2024-01-08 09:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - East - Team A,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231277,CN.SWB5.1480,PH1- ERECT STEEL - NE PENTHOUSE,TK_Complete,2024-02-05 09:00,2024-02-15 15:00,2024-02-05 09:00,2024-02-27 11:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231278,CN.SWB5.1520,PH1- INSTALL DECKING & STUDS - NE PENTHOUSE ROOF,TK_Complete,2024-02-29 11:00,2024-03-05 09:00,2024-02-29 11:00,2024-03-03 13:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231279,CN.SWB5.1530,PH1- FRP SLAB ON DECK - NE PENTHOUSE ROOF,TK_Complete,2024-06-04 07:00,2024-06-07 17:00,2024-05-14 07:00,2024-05-20 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231280,CN.SWB5.1550,PH1- INSTALL CLADDING STEEL & DETAILING - NE PENTHOUSE,TK_Complete,2024-03-07 15:00,2024-03-29 17:00,2024-03-07 07:00,2024-05-17 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231281,CN.SWB5.1560,PH1- INSTALL INSULATED METAL PANELS - NE PENTHOUSE - SOUTH & EAST WALLS,TK_Complete,2024-08-25 07:00,2024-08-27 17:00,2024-08-19 07:00,2024-09-19 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231282,CN.SWB5.1570,INSTALL EDGE OF SLAB - NE PENTHOUSE- L4-A LINE,TK_Complete,2024-10-29 07:00,2024-11-05 17:00,2024-10-29 07:00,2024-12-23 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231283,CN.SWB5.1600,PH1- INSTALL EXTERIOR DOOR / LOUVERS FRAMES - NE PENTHOUSE,TK_NotStart,2025-11-25 07:00,2025-12-01 17:00,,,580.0,580.0,0.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,58.0,0.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,0.0
100231284,CN.SWB5.1610,PH1- INSTALL EXTERIOR DOORS / LOUVERS - NE PENTHOUSE,TK_NotStart,2025-11-25 07:00,2025-12-01 17:00,,,580.0,580.0,0.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,58.0,0.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,0.0
100231285,CN.SWB5.1620,PH1- INSTALL INTERIOR METAL STUD FRAMING (2hr) - NE PENTHOUSE,TK_Complete,2024-06-25 07:00,2024-07-01 17:00,2024-06-25 07:00,2024-08-05 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231286,CN.SWB5.1630,PH1- INSTALL INTERIOR DRYWALL - NE PENTHOUSE,TK_Complete,2024-06-20 07:00,2024-06-24 17:00,2024-07-20 07:00,2024-08-03 07:00,9.354839,0.0,9.354839,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",67.354839,67.354839
100231287,CN.SWB5.1640,PH1- INSTALL EXTERIOR STEEL ACCESS STAIRS / RAMPS - NE PENTHOUSE - STAIR 76/R15/R5/R30,TK_NotStart,2025-12-02 07:00,2025-12-04 17:00,,,580.0,580.0,0.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,58.0,0.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,0.0
100231288,CN.SWB5.2040,PH1- INSTALL DECKING - NE PENTHOUSE,TK_Complete,2024-02-29 11:00,2024-03-01 17:00,2024-02-29 11:00,2024-03-02 16:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231289,CN.AB1.ST.1530,FIREPROOFING - SFRM INFILL STEEL - ELECTRICAL ROOM 4 - SEA5 FIZ - GL 6-1 - C-A - L2,TK_Complete,2024-09-06 07:00,2024-09-12 17:00,2024-08-01 07:00,2024-08-07 17:00,320.0,0.0,320.0,0.0,"Precast Erect Crew FAB Waffles & Double-T's, Precast GROUTERS",40.0,0.0,40.0,"Precast Carry-Lift, 185 Ton Crawler Crane Unload/Handle Waffles",360.0,360.0
100231290,CN.SWB5.2100,PH1- FRP STRUCTURAL SLAB SOMD - NE PENTHOUSE,TK_Complete,2024-06-03 07:00,2024-06-03 17:00,2024-05-17 07:00,2024-05-20 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231291,CN.SEA5.1440,PH1- DS STEEL FRAME INSTALL - SEA5 FIZ - GL 6-1 - C-E - ROOF Comeback Sup Side,TK_Complete,2023-11-02 07:00,2023-11-05 09:00,2023-11-02 07:00,2023-11-05 12:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - East - Team A,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231292,CN.SEA5.1450,PH1- EXTERIOR CURBS - SEA-5-L1,TK_Complete,2024-03-01 08:00,2024-03-04 10:00,2024-03-01 08:00,2024-03-04 14:00,80.0,0.0,80.0,0.0,CIP Concrete Topping Slab Crews,0.0,0.0,0.0,,80.0,80.0
100231293,CN.SEA5.1460,PH1- MEP PADS & INTERIOR CURBS - SEA-5-L1,TK_Complete,2023-10-09 07:00,2023-10-13 15:00,2023-10-09 07:00,2023-10-14 16:00,80.0,0.0,80.0,0.0,CIP Concrete Topping Slab Crews,0.0,0.0,0.0,,80.0,80.0
100231312,CN.SEA5.3871,PH1- FRP SLAB 3 - 1- SEA-5-L3-FIZ,TK_Complete,2023-09-05 07:00,2023-09-07 11:00,2023-09-05 07:00,2023-09-07 11:00,280.0,0.0,280.0,0.0,CIP Concrete Slab on Metal Deck Crews,10.0,0.0,10.0,50-75 Ton Mobile Support Crane,290.0,290.0
100231314,CN.SEA5.3881,PH1 - CLADDING STEEL  EXTERIOR - SEA5 FIZ - GL 6-3 - C LINE  (DS AREA) (6~3),TK_Complete,2024-02-15 09:00,2024-02-25 11:00,2024-02-15 09:00,2024-03-01 09:00,300.0,0.0,300.0,0.0,"Cladding Steel, Insulated Metal Panel - Prefab Crews",15.0,0.0,15.0,50 Ton Mobile Support Crane,315.0,315.0
100231315,EMB1018,IMPACT - Missing Precast Embeds (2) GL E3 and E4 (#18),TK_Complete,2023-10-09 07:00,2023-10-12 17:00,2023-10-09 07:00,2023-10-13 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - East - Team A,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231316,EMB1012,IMPACT - Missing Precast Embeds (4) Between B4 and C4 Level 2 (#12),TK_Complete,2023-09-16 08:00,2023-09-18 12:00,2023-09-16 08:00,2023-09-18 15:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - East - Team A,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231317,EMB1011,IMPACT - Missing Precast Embeds (2) Between GL B3 and C3 Level 2 (#11),TK_Complete,2023-09-16 08:00,2023-09-18 12:00,2023-09-16 08:00,2023-09-18 15:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - East - Team A,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231318,EMB1003,IMPACT - Missing Precast Embed Between GL C2 and C3 Level 4 (#03),TK_Complete,2023-10-09 07:00,2023-10-12 17:00,2023-08-22 07:00,2023-10-13 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - East - Team A,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231319,EMB5000,IMPACT - Missing Precast Embeds (2) Between GL B4 and C4 Level 3 (#5000),TK_Complete,2023-09-16 08:00,2023-09-18 12:00,2023-09-16 08:00,2023-09-18 15:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - East - Team A,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231320,CN.SEA5.3901,PH1- DS/AD FRP SLAB - SEA-5 L2-L3 GL 1-3,TK_Complete,2023-10-02 07:00,2023-10-07 13:00,2023-10-02 07:00,2023-10-08 16:00,695.0,0.0,695.0,0.0,"W&W DS/AD Infill Steel - East - Team A, CIP Concrete Slab on Metal Deck Crews",58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",753.0,753.0
100231332,CN.SEA5.3951,PH1 -WELD CLIPS - CLADDING STEEL - SEA5 FIZ - GL 6-1 - C LINE (DS AREA),TK_Complete,2024-02-19 07:00,2024-02-20 09:00,2024-02-19 07:00,2024-02-20 09:00,300.0,0.0,300.0,0.0,"Cladding Steel, Insulated Metal Panel - Prefab Crews",15.0,0.0,15.0,50 Ton Mobile Support Crane,315.0,315.0
100231355,CN.SEA5.6190,IMPACT - MISSING 4 ANCHOR BOLTS - SEA5 FIZ - C4 - 4A - (35),TK_Complete,2023-12-04 07:00,2023-12-05 13:00,2023-09-25 07:00,2023-10-30 13:00,1120.0,0.0,1120.0,0.0,CIP Concrete Topping Slab Crews,0.0,0.0,0.0,,1120.0,1120.0
100231358,CN.SEA5.6210,IMPACT - MISSING EMBEDS (WHOLE BAY) - SEA5 - GL A - C/ 4-3 (32),TK_Complete,2023-10-30 07:00,2023-11-04 17:00,2023-09-18 07:00,2023-09-20 10:00,1120.0,0.0,1120.0,0.0,CIP Concrete Topping Slab Crews,0.0,0.0,0.0,,1120.0,1120.0
100231359,SITE6020,IMPACT - SECAI Transformer and Temp Generator setup - SUE GL 3 (WW & Patriot work at 1-3 line and 3-4),TK_Complete,2023-09-16 08:00,2023-09-18 12:00,2023-09-08 08:00,2023-09-20 08:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - East - Team A,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231374,CN.SEA5.6260,IMPACT [S.TIA-6] - F03B.05(SEQ9941) - DUCT SHAFT OPENING RETROFIT REVISION/FABRICATION - SEA5 - L3 - GL 3 - A-B.5,TK_Complete,2023-11-20 07:00,2023-11-22 17:00,2023-11-17 07:00,2024-04-08 17:00,280.0,0.0,280.0,0.0,CIP Concrete Slab on Metal Deck Crews,10.0,0.0,10.0,50-75 Ton Mobile Support Crane,290.0,290.0
100231375,CN.SEA5.6270,IMPACT [CL 84-85] - SECAI TEMP STAIR & SUPER DECK REMOVAL - SEA5 - L1 - GL 1-5 - A LINE,TK_Complete,2023-11-20 07:00,2023-12-07 09:00,2023-10-13 07:00,2024-02-17 14:00,80.0,0.0,80.0,0.0,CIP Concrete Topping Slab Crews,0.0,0.0,0.0,,80.0,80.0
100231381,EMB6100,IMPACT - Missing Embeds (2) GL E3 and E4 L3A SEQ. 1701,TK_Complete,2023-10-09 07:00,2023-10-12 17:00,2023-10-12 07:00,2024-01-02 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - East - Team A,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231393,CN.SEA5.6510,IMPACT - FIZ ROOF OFFICE MATERIAL IN THE WAY - DS/AD - SEA5 FIZ - GL 6-1 - C-E - L4 & L4/E,TK_Complete,2024-01-24 11:00,2024-01-26 15:00,2024-01-18 11:00,2024-01-21 11:00,695.0,0.0,695.0,0.0,"W&W DS/AD Infill Steel - East - Team A, CIP Concrete Slab on Metal Deck Crews",58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",753.0,753.0
100231404,CN.SWB5.8010,IMPACT - L4A PRECAST CONFLICT - ELEVATOR 18 - RFI 6444 - ERECT STEEL - NE PENTHOUSE,TK_Complete,2024-02-05 09:00,2024-02-16 15:00,2024-03-10 07:00,2024-05-02 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231405,CN.SEB5.8020,IMPACT - CLADDING POSTS ELEVATION ISSUE - L4C - RFI 1264 - NE PENTHOUSE,TK_Complete,2024-02-05 09:00,2024-02-15 15:00,2024-03-10 08:00,2024-04-01 09:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231406,CN.SWB5.8030,IMPACT - CLADDING POSTS ELEVATION ISSUE - L4C - RFI 1264 ANSWER - NW PENTHOUSE (CCD 269),TK_Complete,2024-02-05 09:00,2024-02-15 15:00,2024-03-10 08:00,2024-04-01 09:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231407,CN.SWA5.8040,IMPACT [C35] - ELEVATOR 1B BENT PLATE & L4A BEAM - ERECT STEEL - SW PENTHOUSE,TK_Complete,2024-04-19 07:00,2024-04-25 17:00,2024-04-16 07:00,2024-04-24 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231408,CN.SWB5.8830,IMPACT - CLADDING POSTS ELEVATION ISSUE - L4C - CCD 269 APPROVAL - NW PENTHOUSE,TK_Complete,2024-04-08 07:00,2024-04-15 17:00,2024-04-02 07:00,2024-04-11 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231409,CN.SWB5.8840,IMPACT - CLADDING POSTS ELEVATION ISSUE - L4C - SWITCH INSTALL STEEL - NW PENTHOUSE,TK_Complete,2024-05-20 07:00,2024-06-03 17:00,2024-04-29 07:00,2024-05-21 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231410,CN.SEB5.8850,IMPACT - CLADDING POSTS ELEVATION ISSUE - L4C - CCD 269 APPROVAL - NE PENTHOUSE,TK_Complete,2024-04-08 07:00,2024-04-15 17:00,2024-04-02 07:00,2024-04-11 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231411,CN.SEB5.8860,IMPACT - CLADDING POSTS ELEVATION ISSUE - L4C -SWITCH/ INSTALL STEEL - NE PENTHOUSE,TK_Complete,2024-05-20 07:00,2024-06-03 17:00,2024-05-06 07:00,2024-05-16 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231539,CN.SEA5.10165,IMPACT - INSTALL HAT CHANNEL - GL 1-1.5 - A LINE [SUP EXTERIOR WALL],TK_Complete,2024-08-15 07:00,2024-08-17 17:00,2024-07-23 07:00,2024-07-25 17:00,330.0,0.0,330.0,0.0,"Insulated Metal Panels - Lower Areas, Insulated Metal Panel - Prefab Crews",15.0,0.0,15.0,50 Ton Mobile Support Crane,345.0,345.0
100231540,CN.SEA5.10185,IMPACT - INSTALL INSULATED METAL PANEL MODULES - GL 1-1.5 - A LINE [SUP EXTERIOR WALL],TK_Complete,2024-08-09 07:00,2024-08-10 17:00,2024-08-01 07:00,2024-08-02 17:00,330.0,0.0,330.0,0.0,"Insulated Metal Panels - Lower Areas, Insulated Metal Panel - Prefab Crews",15.0,0.0,15.0,50 Ton Mobile Support Crane,345.0,345.0
100231556,CN.SWB5.9890,INSTALL INSULATED METAL PANELS - NE PENTHOUSE - BREEZEWAY,TK_Complete,2024-11-02 07:00,2024-11-12 17:00,2024-10-17 07:00,2024-10-23 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231557,CN.SWB5.9900,IMPACT - PATRIOT COMPLETE REMAINING CLADDING STEEL - NE PENTHOUSE - BREEZEWAY,TK_Complete,2024-08-25 07:00,2024-08-30 17:00,2024-08-19 07:00,2024-09-05 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231558,CN.SWB5.9910,ALPHA PAINT BOLTS / CLADDING - NE PENTHOUSE - BREEZEWAY,TK_Complete,2024-09-13 07:00,2024-09-16 17:00,2024-09-04 07:00,2024-09-10 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231563,CN.SWB5.10400,REMAINING TAPE & FLOAT - IT SECURITY ROOM - NE PENTHOUSE,TK_Complete,2025-01-02 07:00,2025-01-03 17:00,2025-01-02 07:00,2025-01-04 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231564,CN.SWB5.10410,REMAINING TAPE & FLOAT -FIREALARM 18 - NE PENTHOUSE,TK_Complete,2025-01-06 07:00,2025-01-08 17:00,2025-01-06 07:00,2025-01-08 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231565,CN.SWB5.10420,REMAINING TAPE & FLOAT  -I/O EM-2 -  NE PENTHOUSE,TK_Complete,2025-01-06 07:00,2025-01-08 17:00,2025-01-06 07:00,2025-01-08 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231566,CN.SWB5.10430,TAPE & FLOAT - 33 COLUMNS & I/O RM 2 - NE PENTHOUSE,TK_NotStart,2025-11-21 07:00,2025-11-24 17:00,,,580.0,580.0,0.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,58.0,0.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,0.0
100231568,CN.SWB5.10580,INSTALL WATER PROOFING & TOPPING SLAB - NE PENTHOUSE RAMP- L4,TK_Complete,2024-12-02 07:00,2024-12-09 17:00,2024-12-02 07:00,2024-12-09 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231571,CN.SWB5.10650,IMPACT - MC DEAN BLOCKING THE ACCESS -I/O EM-2 - NE PENTHOUSE,TK_Complete,2024-12-02 07:00,2024-12-05 17:00,2024-12-02 07:00,2024-12-24 17:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - West - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231613,CN.A1.UG.1190,PH1- UNDERGROUND PLUMBING SEB1,TK_Complete,2022-08-15 07:00,2022-08-18 17:00,2022-08-15 07:00,2022-08-18 17:00,748.0,0.0,748.0,0.0,CIP Concrete SOG Crews,22.0,0.0,22.0,50-75 Ton Mobile Support Crane,770.0,770.0
100231616,CN.SEB1.1010,PH1-FRP GRADE BEAM - SEB1,TK_Complete,2022-10-01 08:00,2022-10-05 08:00,2022-10-01 08:00,2022-10-06 09:00,480.0,0.0,480.0,0.0,CIP Concrete SUP Pier Cap Crew,16.0,0.0,16.0,50-75 Ton Mobile Support Crane,496.0,496.0
100231617,CN.SEB1.1080,PH1- FRP SLAB - SEB-1-L3,TK_Complete,2023-08-03 09:00,2023-08-05 13:00,2023-08-03 09:00,2023-08-05 14:00,280.0,0.0,280.0,0.0,CIP Concrete Slab on Metal Deck Crews,10.0,0.0,10.0,50-75 Ton Mobile Support Crane,290.0,290.0
100231618,CN.SEB1.1120,PH1- FRP SLAB - SEB-1-ROOF,TK_Complete,2023-09-11 09:00,2023-09-12 15:00,2023-09-11 09:00,2023-09-12 15:00,280.0,0.0,280.0,0.0,CIP Concrete Slab on Metal Deck Crews,10.0,0.0,10.0,50-75 Ton Mobile Support Crane,290.0,290.0
100231623,CN.SEB1.1200,FRP TOPPING SLAB - GL 20-22 - C-A - L4 ROOF,TK_Complete,2024-10-08 07:00,2024-10-11 17:00,2024-10-08 07:00,2024-10-09 17:00,80.0,0.0,80.0,0.0,CIP Concrete Topping Slab Crews,0.0,0.0,0.0,,80.0,80.0
100231624,CN.SEB1.1220,MEP EQPT PADS (LAYOUT & INSTALL DOWELS)- SEB-1-ROOF,TK_Complete,2023-10-16 07:00,2023-10-18 12:00,2023-10-09 07:00,2023-10-12 07:00,1120.0,0.0,1120.0,0.0,CIP Concrete Topping Slab Crews,0.0,0.0,0.0,,1120.0,1120.0
100231625,CN.SEB1.1230,PH1- 1st FLOOR SLAB - SEB-1-L1,TK_Complete,2022-10-08 14:00,2022-10-17 14:00,2022-10-08 14:00,2022-10-20 17:00,646.0,0.0,646.0,0.0,CIP Concrete SOG Crews,19.0,0.0,19.0,50-75 Ton Mobile Support Crane,665.0,665.0
100231626,CN.SEB1.1050,TIER 1 ERECT PRECAST COLUMNS & BEAMS - SEB1,TK_Complete,2023-04-13 09:00,2023-04-25 17:00,2023-04-03 09:00,2023-05-08 17:00,192.0,0.0,192.0,0.0,Precast Erect Crew SUP Col's/Bm's/Girders,24.0,0.0,24.0,LR-1400 400 Ton Crawler Crane,216.0,216.0
100231627,CN.SEB1.1140,PH1-ROOF LAYER PARAPET(FRAMING & SHEATING RIP) - SEB1- GL 19-22 - L4 - C-A,TK_Complete,2023-12-11 07:00,2023-12-12 13:00,2023-11-26 07:00,2023-11-27 07:00,64.0,0.0,64.0,0.0,Precast Erect Crew SUP Col's/Bm's/Girders,8.0,0.0,8.0,185 Ton Crawler Crane Unload/Handle Waffles,72.0,72.0
100231628,CN.SEB1.1160,PH1-FLUID APPLIED MEMBRANE ROOFING - SEB1- GL 19-22 - L4 - C-A,TK_Complete,2023-12-12 13:00,2023-12-15 09:00,2023-11-28 13:00,2023-11-29 09:00,112.0,0.0,112.0,0.0,SUP Bldg Roofing Membrane Crew,0.0,0.0,0.0,,112.0,112.0
100231629,CN.SEB1.1170,PH1 - CLADDING STEEL INTERIOR GL 19-22 - D LINE (AD AREA),TK_Complete,2024-03-07 07:00,2024-03-11 17:00,2024-03-07 07:00,2024-03-30 00:00,300.0,0.0,300.0,0.0,"Cladding Steel, Insulated Metal Panel - Prefab Crews",15.0,0.0,15.0,50 Ton Mobile Support Crane,315.0,315.0
100231630,CN.SEB1.1190,INSTALL INSULATED METAL PANEL MODULES - GL 19-22 - C LINE (DS AREA) (21~24),TK_Complete,2024-04-19 07:00,2024-05-09 17:00,2024-04-19 07:00,2024-04-26 17:00,300.0,0.0,300.0,0.0,"Cladding Steel, Insulated Metal Panel - Prefab Crews",15.0,0.0,15.0,50 Ton Mobile Support Crane,315.0,315.0
100231631,CN.SEB1.1150,CLADDING STEEL - GL 18-19 - A LINE [SUP EXTERIOR WALL] (ABOVE MEP TANK LEAVEOUT),TK_Complete,2024-09-13 07:00,2024-09-19 17:00,2024-08-19 07:00,2024-08-30 17:00,330.0,0.0,330.0,0.0,"Insulated Metal Panels - Lower Areas, Insulated Metal Panel - Prefab Crews",15.0,0.0,15.0,50 Ton Mobile Support Crane,345.0,345.0
100231632,CN.SEB1.1180,INSTALL INSULATED METAL PANEL MODULES - GL 18-19 - A LINE [SUP EXTERIOR WALL] (MEP TANK LEAVEOUT),TK_Complete,2024-11-21 07:00,2024-11-27 17:00,2024-11-21 07:00,2024-11-27 17:00,330.0,0.0,330.0,0.0,"Insulated Metal Panels - Lower Areas, Insulated Metal Panel - Prefab Crews",15.0,0.0,15.0,50 Ton Mobile Support Crane,345.0,345.0
100231633,CN.SEB1.1110,PH1- AD STEEL FRAME INSTALL - SEB-1 fab side - (South crane moves here),TK_Complete,2023-10-10 13:00,2023-10-13 15:00,2023-10-04 13:00,2023-10-08 08:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - East - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231653,CN.SEB1.1300,PH1- TOPPING SLAB w TRENCH & ANGLE EMBEDS- SEB-1-L1,TK_Complete,2023-06-29 11:00,2023-07-02 13:00,2023-06-29 11:00,2023-06-30 11:00,80.0,0.0,80.0,0.0,CIP Concrete Topping Slab Crews,0.0,0.0,0.0,,80.0,80.0
100231654,CN.SEB1.1310,PH1- DS/AD DECKING & DETAILING GL 22 - 19 - DS/AD SEB-1 L6,TK_Complete,2023-11-05 10:00,2023-11-09 10:00,2023-11-05 10:00,2023-11-09 11:00,580.0,0.0,580.0,0.0,W&W DS/AD Infill Steel - East - Team B,58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",638.0,638.0
100231655,CN.SEB1.1320,PH1- DS/AD FRP SLAB - DS/AD - SEB1- GL 19-22 - C-E -L4/E,TK_Complete,2024-01-22 07:00,2024-01-24 11:00,2024-01-10 07:00,2024-01-11 07:00,695.0,0.0,695.0,0.0,"W&W DS/AD Infill Steel - East - Team B, CIP Concrete Slab on Metal Deck Crews",58.0,0.0,58.0,"200-300 Ton Crawler, 55 Ton Mobile Support Crane",753.0,753.0
