Task Code,Task Description,Status,WBS,Building,Area,Level,Room,Subcontractor,Trade,Responsible Person,Planned Start,Planned Finish,Actual Start,Actual Finish
FAB122106B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB122106B,Complete,Data Center B - 2F -FIZ-FAB122106,,,,,,,,2025-05-07 08:00,2025-05-15 17:00,2025-05-07 08:00,2025-05-15 17:00
FAB122106C-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB122106C,Complete,Data Center B - 2F -FIZ-FAB122106,,,,,,,,2025-05-15 08:00,2025-05-23 17:00,2025-05-07 08:00,2025-05-15 17:00
ZX-3250,Complete Drywall & Inspect - Airlock 22 - 2F-FAB126107 - MKM,Complete,Air Lock 22 - 2F -SUE-FAB126107,,,,,,,,2025-07-18 08:00,2025-07-31 17:00,2025-07-18 08:00,2025-09-05 17:00
FAB126107D-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126107D,Complete,Air Lock 22 - 2F -SUE-FAB126107,,,,,,,,2025-03-25 08:00,2025-04-02 17:00,2025-03-25 08:00,2025-04-01 17:00
FAB126107E-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126107E,Complete,Air Lock 22 - 2F -SUE-FAB126107,,,,,,,,2025-04-01 08:00,2025-04-09 17:00,2025-04-01 08:00,2025-04-11 17:00
ZX-3220,Complete Drywall & Inspect - Elevator Hall #20 - 2F-FAB126302,Complete,Elevator Hall 20 - 2F SUE-FAB126302,,,,,,,,2025-09-01 08:00,2025-09-05 17:00,2025-09-01 08:00,2025-09-05 17:00
ZX-3670,Complete Drywall & Inspect - Clean Vestibule #21 - 2F-FAB126201 - MKM,Complete,Clean Vestibule 21 - 2F -SUE-FAB126201,,,,,,,,2025-07-18 08:00,2025-07-31 17:00,2025-07-18 08:00,2025-09-04 17:00
FAB126201A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126201A,Complete,Clean Vestibule 21 - 2F -SUE-FAB126201,,,,,,,,2025-03-20 08:00,2025-03-28 17:00,2025-03-20 08:00,2025-03-28 17:00
ZX-3490,SECAI TOOK OVER ACCELERATION - Remaining CEILING Drywall & Inspect - Pedestrian Walkway - 2F-FAB120111,Complete,Pedestrian Walkway - 2F -FIZ-FAB120111,,,,,,,,2025-11-06 08:00,2025-11-12 17:00,2025-11-06 08:00,2025-11-06 17:00
ZX-3640,Complete Drywall & Inspect - Elevator Hall #22 - 2F-FAB126104,Complete,Elevator Hall 22 - 2F -SUE-FAB126104,,,,,,,,2025-09-01 08:00,2025-09-05 17:00,2025-09-01 08:00,2025-09-05 17:00
ZX-3610,SECAI TOOK OVER FOR ACCELERATION - Complete Drywall & Inspect - Vestibule 22 - 2F-FAB126106,Complete,Vestibule 22 - 2F -SUE-FAB126106,,,,,,,,2025-08-19 08:00,2025-08-25 17:00,2025-08-26 08:00,2025-08-26 17:00
FAB126106B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126106B,Complete,Vestibule 22 - 2F -SUE-FAB126106,,,,,,,,2025-02-17 08:00,2025-02-25 17:00,2025-02-17 08:00,2025-02-25 17:00
ZX-3580,Complete Drywall & Inspect - Fire Alarm 22 - 2F-FAB126112,Complete,Fire Alarm 22 - 2F - SUE-FAB126112,,,,,,,,2025-09-09 08:00,2025-09-15 17:00,2025-09-09 08:00,2025-09-15 17:00
FAB126112A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126112A,Complete,Fire Alarm 22 - 2F - SUE-FAB126112,,,,,,,,2025-05-12 08:00,2025-05-20 17:00,2025-05-12 08:00,2025-05-16 17:00
ZX-3850,Complete Drywall & Inspect - Data Center A - 2F-FAB120106,Complete,Data Center A - 2F -FIZ-FAB120106,,,,,,,,2025-06-10 08:00,2025-07-07 17:00,2025-06-10 08:00,2025-07-25 17:00
FAB120106A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120106A,Complete,Data Center A - 2F -FIZ-FAB120106,,,,,,,,2025-08-01 08:00,2025-08-11 17:00,2025-07-08 13:00,2025-07-15 17:00
FAB120106B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120106B,Complete,Data Center A - 2F -FIZ-FAB120106,,,,,,,,2025-08-01 08:00,2025-08-01 17:00,2025-07-14 08:00,2025-07-17 17:00
ZX-4000,Complete Drywall & Inspect - Thermohygrostat Rm - 2F-FAB120103,Complete,Thermohygrostat Rm - 2F -FIZ-FAB120103,,,,,,,,2025-07-07 08:00,2025-07-18 17:00,2025-07-07 08:00,2025-07-17 17:00
FAB120103A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120103A,Complete,Thermohygrostat Rm - 2F -FIZ-FAB120103,,,,,,,,2025-09-24 08:00,2025-09-25 17:00,2025-09-24 08:00,2025-09-25 17:00
ZX-3910,Complete Drywall & Inspect - Duct Shaft - 2F-SUE-FAB126103,Complete,Duct Shaft - 2F -SUE-FAB126103,,,,,,,,2025-09-09 08:00,2025-09-15 17:00,2025-09-09 08:00,2025-09-15 17:00
ZX-3970,Complete Drywall & Inspect - Duct Shaft - 2F-SUE-FAB126105,Complete,Duct Shaft - 2F -SUE-FAB126105,,,,,,,,2025-10-06 08:00,2025-10-07 17:00,2025-10-06 08:00,2025-10-07 17:00
FAB126105A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126105A,Complete,Duct Shaft - 2F -SUE-FAB126105,,,,,,,,2025-05-01 08:00,2025-05-02 17:00,2025-05-01 08:00,2025-05-02 17:00
FAB126109A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126109A,Complete,Duct Shaft - 2F -SUE-FAB126105,,,,,,,,2025-05-08 08:00,2025-05-16 17:00,2025-05-08 08:00,2025-05-19 17:00
ZX-3940,Complete Drywall & Inspect - Fire Alarm 20 - 2F-FAB126308,Complete,Fire Alarm 20 - 2F -SUE-FAB126308,,,,,,,,2025-09-01 08:00,2025-09-05 17:00,2025-09-01 08:00,2025-09-05 17:00
ZX-4390,Complete Drywall & Inspect - Duct Shaft - 2F-SUE-FAB126401,Not Started,Duct Shaft - 2F -SUE-FAB126401,,,,,,,,2025-12-05 08:00,2025-12-11 17:00,,
FAB126401A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126401A,Complete,Duct Shaft - 2F -SUE-FAB126401,,,,,,,,2025-07-09 08:00,2025-07-17 17:00,2025-07-09 08:00,2025-07-17 17:00
FAB126401B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126401B,Complete,Duct Shaft - 2F -SUE-FAB126401,,,,,,,,2025-07-21 08:00,2025-07-29 17:00,2025-07-21 08:00,2025-07-29 17:00
ZX-4210,Complete Drywall & Inspect - Thermohygrostat Rm - 2F-FAB120104,Complete,Thermohygrostat Rm - 2F -FIZ-FAB120104,,,,,,,,2025-09-05 08:00,2025-09-18 17:00,2025-06-23 08:00,2025-06-25 11:00
ZX-4360,SECAI TURNOVER FOR ACELERATION - Drywall & Inspect - Battery Rm - 2F-FAB124102 BAKER/DESCOPE,Complete,Battery Rm - 2F -FIZ-FAB124102,,,,,,,,2025-08-04 08:00,2025-08-22 17:00,2025-06-16 08:00,2025-06-16 16:00
FAB124102A-01,SECAI TURNOVER FOR ACELERATION - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB124102A,Complete,Battery Rm - 2F -FIZ-FAB124102,,,,,,,,2025-07-17 08:00,2025-07-25 17:00,2025-06-16 08:00,2025-06-16 16:00
ZX-4270,Complete Drywall & Inspect - IT/Security Rm 22 - 2F-FAB126108,Complete,IT/Security Rm 22 - 2F -SUE-FAB126108,,,,,,,,2025-09-01 08:00,2025-09-05 17:00,2025-09-01 08:00,2025-09-05 17:00
TR-FAB126108A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - TR - FAB126108A,Complete,IT/Security Rm 22 - 2F -SUE-FAB126108,,,,,,,,2025-05-12 08:00,2025-05-20 17:00,2025-05-12 08:00,2025-05-16 17:00
ZX-4300,Complete Drywall & Inspect - IT/Security 20 - 2F-FABTR-FAB126304,Complete,IT/Security 20 - 2F -SUE-TR-FAB-FAB126304,,,,,,,,2024-08-19 08:00,2024-08-19 17:00,2024-08-19 08:00,2024-08-30 16:00
ZX-4570,SECAI TOOK OVER ACCELERATION - Complete Drywall & Inspect - Pedestrian Walkway - 2F-FAB122105,Complete,Pedestrian Walkway - 2F -FIZ-FAB122105,,,,,,,,2025-10-13 08:00,2025-10-17 17:00,2025-10-13 08:00,2025-11-06 17:00
ZX-4720,Complete Drywall & Inspect - I/O Rm - 2F-FAB124101,Complete,I/O Rm - 2F -FIZ-FAB124101,,,,,,,,2025-07-07 08:00,2025-07-18 17:00,2025-07-07 08:00,2025-07-18 17:00
FAB124101A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB124101A,Complete,I/O Rm - 2F -FIZ-FAB124101,,,,,,,,2025-10-08 08:00,2025-10-14 17:00,2025-10-08 08:00,2025-10-14 17:00
FAB124101B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB124101B,Complete,I/O Rm - 2F -FIZ-FAB124101,,,,,,,,2025-10-08 08:00,2025-10-14 17:00,2025-10-08 08:00,2025-10-14 17:00
ZX-4630,SECAI TURNOVER FOR ACELERATION - Drywall & Inspect - Electrical Rm - 2F-FAB124103,Complete,Electrical Rm - 2F -FIZ-FAB124103,,,,,,,,2025-06-16 08:00,2025-06-24 17:00,2025-06-16 08:00,2025-06-27 17:00
ZX-4690,Complete Drywall & Inspect - Duct Shaft - 2F-SUE-FAB126301,Complete,Duct Shaft - 2F -SUE-FAB126301,,,,,,,,2025-10-01 08:00,2025-10-07 17:00,2025-10-01 08:00,2025-10-07 17:00
FAB126301A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126301A,Complete,Duct Shaft - 2F -SUE-FAB126301,,,,,,,,2025-04-24 08:00,2025-05-02 17:00,2025-04-24 08:00,2025-05-02 17:00
FAB126302A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126302A,Complete,Duct Shaft - 2F -SUE-FAB126301,,,,,,,,2025-02-17 08:00,2025-02-25 17:00,2025-02-17 08:00,2025-02-25 17:00
ZX-4660,SECAI TOOK OVER FOR ACCELERATION - Complete Drywall & Inspect - Elevator 20 - 2F-1FAB-EL20,Complete,Elevator 20 - 2F -SUE-FAB1-EL20,,,,,,,,2025-05-16 08:00,2025-05-29 17:00,2025-05-16 08:00,2025-06-27 16:00
ZX-4780,Complete Drywall & Inspect - Elevator #05 - 2F-1FAB-EL5,Complete,Elevator 5 - 2F -SUW-FAB1-EL05,,,,,,,,2025-09-05 08:00,2025-09-11 17:00,2025-09-05 08:00,2025-09-11 17:00
ZX-4810,Complete Drywall & Inspect - Battery Rm - 2F-SUW-FAB120501,Complete,Battery Rm 3 - 2F -SUW-FAB120501,,,,,,,,2025-07-14 08:00,2025-07-25 17:00,2025-06-16 08:00,2025-09-02 17:00
FAB120501A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120501A,Complete,Battery Rm 3 - 2F -SUW-FAB120501,,,,,,,,2025-05-16 08:00,2025-05-26 17:00,2025-05-16 08:00,2025-05-21 17:00
FAB120501B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120501B,Complete,Battery Rm 3 - 2F -SUW-FAB120501,,,,,,,,2025-05-05 08:00,2025-05-13 17:00,2025-05-05 08:00,2025-05-12 17:00
ZX-4870,Complete Drywall & Inspect - Elevator #03 - 2F-1FAB-EL3,Complete,Elevator 3 - 2F -SUW-FAB1-EL03,,,,,,,,2025-08-14 08:00,2025-08-27 17:00,2025-05-05 08:00,2025-05-23 16:00
ZX-4840,Complete Drywall & Inspect - Vestibule 1 - 2F-SUW-FAB120508,Complete,Vestibule 1 - 2F -SUW-FAB120508,,,,,,,,2025-08-18 08:00,2025-08-18 08:00,2025-08-18 08:00,2025-10-28 17:00
FAB120508A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120508A,Complete,Vestibule 1 - 2F -SUW-FAB120508,,,,,,,,2025-04-25 08:00,2025-05-05 17:00,2025-04-25 08:00,2025-05-02 17:00
ZX-4990,Complete Drywall & Inspect - T/L Maint. Rm 1 - 2F-SUW-FAB120102,Complete,T/L Maint. Rm 1 - 2F -SUW-FAB120102,,,,,,,,2025-09-01 08:00,2025-09-05 17:00,2025-09-01 08:00,2025-09-05 17:00
FAB120102A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120102A,Complete,T/L Maint. Rm 1 - 2F -SUW-FAB120102,,,,,,,,2025-04-07 08:00,2025-04-15 17:00,2025-04-07 08:00,2025-04-14 17:00
ZX-4900,Complete Drywall & Inspect - GCS Storage - 2F-FAB120506,Complete,GCS Storage - 2F -SUW-FAB120506,,,,,,,,2025-09-08 08:00,2025-09-12 17:00,2025-09-08 08:00,2025-09-12 17:00
FAB120506D-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120506D,Complete,GCS Storage - 2F -SUW-FAB120506,,,,,,,,2025-02-19 08:00,2025-02-27 17:00,2025-02-19 00:00,2025-02-27 17:00
FAB120506E-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120506E,Complete,GCS Storage - 2F -SUW-FAB120506,,,,,,,,2025-02-12 08:00,2025-02-20 17:00,2025-02-12 08:00,2025-02-20 17:00
ZX-4960,Complete Drywall & Inspect-Electrical Rm - 2F-SUW-FAB120401,Complete,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-05-16 08:00,2025-05-29 17:00,2025-05-16 08:00,2025-10-13 17:00
FAB120401E-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120401E,Complete,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-06-25 08:00,2025-06-25 17:00,2025-06-12 08:00,2025-06-20 16:00
FAB120303F-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120303F HANDED OVER TO SECAI ON 08/29,Complete,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-08-29 08:00,2025-08-29 17:00,2025-08-29 08:00,2025-08-29 17:00
FAB120303H-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120303FH - P1,Complete,Electrical Rm - 2F -SUW-FAB120401,,,,,,,,2025-06-27 08:00,2025-06-27 17:00,2025-06-27 08:00,2025-06-27 16:00
ZX-4930,Complete Drywall & Inspect - Fire Alarm 3 - 2F-FAB120311,Complete,Fire Alarm 3 - 2F -SUW-FAB120311,,,,,,,,2025-07-23 08:00,2025-08-05 17:00,2025-07-23 08:00,2025-08-05 17:00
ZX-5230,Complete Drywall & Inspect - i/o Rm - 2F-SUE-FAB126512,Complete,I/O Rm - 2F -SUE-FAB126512,,,,,,,,2025-09-02 08:00,2025-09-08 17:00,2025-09-02 08:00,2025-09-08 17:00
ZX-5020,Complete Drywall & Inspect - Fire Alarm 5 - 2F-FAB120510,Complete,Fire Alarm 5 - 2F -SUW-FAB120510,,,,,,,,2025-09-29 08:00,2025-10-03 17:00,2025-09-29 08:00,2025-10-03 17:00
ZX-5080,SECAI TOOK OVER FOR DESIGN - Complete Drywall & Inspect - Rated Chase-West - 2F-SUW-FAB120511,Complete,Rated Chase West - 2F -SUW-FAB120511,,,,,,,,2025-08-15 08:00,2025-08-21 17:00,2025-08-15 08:00,2025-08-15 17:00
ZX-5140,Complete Drywall & Inspect - IT/Security 3 - 2F-TR-FAB120307,Complete,IT/Security 3 - 2F -SUW-TR-FAB120307,,,,,,,,2025-08-27 08:00,2025-09-02 17:00,2025-08-27 08:00,2025-09-02 17:00
TR-FAB120307A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - TR - FAB120307A,Complete,IT/Security 3 - 2F -SUW-TR-FAB120307,,,,,,,,2025-05-21 08:00,2025-05-29 17:00,2025-05-21 08:00,2025-05-29 17:00
ZX-5050,Complete Drywall & Inspect - Battery Rm 2 - 2F-SUW-FAB120314,Complete,Battery Rm 2 - 2F -SUW-FAB120314,,,,,,,,2025-07-22 08:00,2025-08-04 17:00,2025-06-16 08:00,2025-09-03 17:00
FAB120314A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120314A,Complete,Battery Rm 2 - 2F -SUW-FAB120314,,,,,,,,2025-04-01 08:00,2025-04-09 17:00,2025-04-01 08:00,2025-04-09 17:00
FAB120314B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120314B,Complete,Battery Rm 2 - 2F -SUW-FAB120314,,,,,,,,2025-02-13 08:00,2025-02-21 17:00,2025-02-13 08:00,2025-02-21 17:00
ZX-5200,Complete Drywall & Inspect - Clean Vestibule #02 - 2F-FAB120201,Complete,Clean Vestibule 2 - 2F -SUW-FAB120201,,,,,,,,2025-10-01 08:00,2025-10-07 17:00,2025-10-01 08:00,2025-10-07 17:00
FAB120201A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120201A,Complete,Clean Vestibule 2 - 2F -SUW-FAB120201,,,,,,,,2025-02-10 08:00,2025-02-18 17:00,2025-02-10 08:00,2025-02-18 17:00
ZX-5170,SECAI TOOK OVER FOR ACCELERATION - Complete Drywall & Inspect - Airlock 1 - 2F-FAB120108 - MKM,Complete,Air Lock 1 - 2F -SUW-FAB120108,,,,,,,,2025-07-18 08:00,2025-07-31 17:00,2025-07-18 08:00,2025-08-18 17:00
ZX-5110,Complete Drywall & Inspect - Elevator Hall #01 - 2F-FAB120113,Complete,Elevator Hall 1 - 2F -SUW-FAB120113,,,,,,,,2025-10-09 08:00,2025-10-10 17:00,2025-10-09 08:00,2025-10-10 17:00
FAB120113A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120113A HANDED OVER TO SECAI 09/05,Complete,Elevator Hall 1 - 2F -SUW-FAB120113,,,,,,,,2025-09-05 08:00,2025-09-08 17:00,2025-09-05 08:00,2025-09-05 17:00
FAB120113B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120113B,Complete,Elevator Hall 1 - 2F -SUW-FAB120113,,,,,,,,2025-03-21 08:00,2025-03-31 17:00,2025-03-21 08:00,2025-03-31 17:00
ZX-5710,SECAI TURNOVER FOR ACELERATION - Drywall & Inspect - Battery Rm - 2F-SUE-FAB126503 BAKER/DESCOPE,Complete,Battery Rm - 2F -SUE-FAB126503,,,,,,,,2025-07-15 08:00,2025-07-28 17:00,2025-06-16 08:00,2025-06-16 16:00
FAB126503A-01,INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126503A,Complete,Battery Rm - 2F -SUE-FAB126503,,,,,,,,2025-07-04 08:00,2025-07-14 17:00,2025-07-04 08:00,2025-07-14 17:00
FAB126503B-01,INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126503B,Complete,Battery Rm - 2F -SUE-FAB126503,,,,,,,,2025-06-18 08:00,2025-06-26 17:00,2025-06-18 08:00,2025-06-26 17:00
ZX-5260,Complete Drywall & Inspect - Storage - 2F-SUW-FAB120509 NON RATED,Complete,Storage - 2F -SUW-FAB120509,,,,,,,,2025-07-11 08:00,2025-07-24 17:00,2025-06-10 08:00,2025-06-20 16:00
FAB120509A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120509A,Complete,Storage - 2F -SUW-FAB120509,,,,,,,,2025-02-10 08:00,2025-02-18 17:00,2025-02-10 08:00,2025-02-18 17:00
ZX-5320,Complete Drywall & Inspect - Duct Shaft - 2F-SUW-FAB120403,Complete,Duct Shaft - 2F -SUW-FAB120403,,,,,,,,2025-11-06 08:00,2025-11-07 17:00,2025-11-06 08:00,2025-11-08 17:00
FAB120403A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS  - FAB120403A,Complete,Duct Shaft - 2F -SUW-FAB120403,,,,,,,,2025-05-19 08:00,2025-05-27 17:00,2025-05-19 08:00,2025-05-22 17:00
ZX-5380,Complete Drywall & Inspect - Vestibule 3 - 2F-FAB120304 - MKM,Complete,Vestibule 3 - 2F -SUW-FAB120304,,,,,,,,2025-07-18 08:00,2025-07-24 17:00,2025-07-18 08:00,2025-09-26 17:00
FAB120304A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120304A,Complete,Vestibule 3 - 2F -SUW-FAB120304,,,,,,,,2025-02-11 08:00,2025-02-19 17:00,2025-02-11 08:00,2025-02-19 17:00
FAB120304B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120304B,Complete,Vestibule 3 - 2F -SUW-FAB120304,,,,,,,,2025-02-11 08:00,2025-02-19 17:00,2025-02-11 08:00,2025-02-19 17:00
ZX-5500,Complete Drywall & Inspect - Battery Rm 1 - 2F-SUW-FAB120315,Complete,Battery Rm 1- 2F -SUW-FAB120315,,,,,,,,2025-07-15 08:00,2025-07-28 17:00,2025-06-16 08:00,2025-08-29 17:00
FAB120315A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120315A,Complete,Battery Rm 1- 2F -SUW-FAB120315,,,,,,,,2025-05-01 08:00,2025-05-09 17:00,2025-05-01 08:00,2025-05-08 17:00
FAB120315B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120315B,Complete,Battery Rm 1- 2F -SUW-FAB120315,,,,,,,,2025-04-01 08:00,2025-04-09 17:00,2025-03-26 08:00,2025-04-01 17:00
ZX-5290,Complete Drywall & Inspect - Duct Shaft - 2F-SUW-FAB120110,Complete,Duct Shaft - 2F -SUW-FAB120110,,,,,,,,2025-09-01 08:00,2025-09-05 17:00,2025-09-01 08:00,2025-09-05 17:00
ZX-5440,Complete Drywall & Inspect - IT/Security 1 - 2F-TR-FAB120107,Complete,IT/Security 1 - 2F -SUW-TR-FAB120107,,,,,,,,2025-09-01 08:00,2025-09-05 17:00,2025-09-01 08:00,2025-09-05 17:00
TR-FAB120107A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - TR - FAB120107A,Complete,IT/Security 1 - 2F -SUW-TR-FAB120107,,,,,,,,2025-08-13 08:00,2025-08-13 08:00,2025-08-13 08:00,2025-08-13 08:00
ZX-5560,Complete Drywall & Inspect - Elevator #01A - 2F-1FAB-EL1A,Complete,Elevator 1A - 2F -SUW-FAB1-EL01A,,,,,,,,2025-05-16 08:00,2025-05-29 17:00,2025-05-16 08:00,2025-07-14 17:00
ZX-5410,Complete Drywall & Inspect - Duct Shaft - 2F-SUW-FAB120101,Not Started,Duct Shaft - 2F -SUW-FAB120101,,,,,,,,2025-12-05 08:00,2025-12-05 17:00,,
ZX-5470,SECAI TURNOVER FOR ACELERATION - Drywall & Inspect - Electrical Rm - 2F-SUE-FAB126502 BAKER/DESCOPE,Complete,Electrical Rm - 2F -SUE-FAB126502,,,,,,,,2025-07-15 08:00,2025-07-28 17:00,2025-06-16 08:00,2025-06-16 16:00
FAB126502A-01,INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126502A,Complete,Electrical Rm - 2F -SUE-FAB126502,,,,,,,,2025-07-22 08:00,2025-07-30 17:00,2025-07-22 08:00,2025-07-30 17:00
FAB126502E-01,INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126502E,Complete,Electrical Rm - 2F -SUE-FAB126502,,,,,,,,2025-07-22 08:00,2025-07-30 17:00,2025-05-08 08:00,2025-05-13 16:00
ZX-5740,Complete Drywall & Inspect - Duct Shaft - 2F-SUW-FAB120512,Complete,Duct Shaft - 2F -SUW-FAB120512,,,,,,,,2025-11-03 08:00,2025-11-07 17:00,2025-11-03 08:00,2025-11-07 17:00
ZX-5800,Complete Drywall & Inspect - Clean Vestibule #04 - 2F-FAB120402,Complete,Clean Vestibule 4 - 2F -SUW-FAB120402,,,,,,,,2025-07-09 08:00,2025-07-22 17:00,2025-02-04 08:00,2025-02-14 16:00
FAB120402A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120402A,Complete,Clean Vestibule 4 - 2F -SUW-FAB120402,,,,,,,,2025-05-29 08:00,2025-06-06 17:00,2025-05-29 08:00,2025-05-30 08:00
ZX-5860,Complete Drywall & Inspect - Airlock 3 - 2F-FAB120303 - MKM,Complete,Air Lock 3 - 2F -SUW-FAB120303,,,,,,,,2025-07-18 08:00,2025-07-31 17:00,2025-07-18 08:00,2025-08-25 08:00
FAB120303A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120303A,Complete,Air Lock 3 - 2F -SUW-FAB120303,,,,,,,,2025-03-20 08:00,2025-03-28 17:00,2025-03-20 08:00,2025-03-28 17:00
FAB120303B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120303B,Complete,Air Lock 3 - 2F -SUW-FAB120303,,,,,,,,2025-02-25 08:00,2025-03-05 17:00,2025-02-25 08:00,2025-03-05 17:00
FAB120303C-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120303C,Complete,Air Lock 3 - 2F -SUW-FAB120303,,,,,,,,2025-08-12 08:00,2025-08-20 17:00,2025-07-15 08:00,2025-07-16 17:00
ZX-5980,Complete Drywall & Inspect - Duct Shaft - 2F-SUW-FAB120301,Complete,Duct Shaft - 2F -SUW-FAB120301,,,,,,,,2025-09-01 08:00,2025-09-05 17:00,2025-09-01 08:00,2025-09-05 17:00
FAB120301A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120301A,Complete,Duct Shaft - 2F -SUW-FAB120301,,,,,,,,2025-02-25 08:00,2025-03-05 17:00,2025-02-25 08:00,2025-03-05 17:00
ZX-5920,Complete Drywall & Inspect - Fire Alarm 1 - 2F-FAB120105,Complete,Fire Alarm 1 - 2F -SUW-FAB120105,,,,,,,,2025-08-01 08:00,2025-08-14 17:00,2025-08-01 08:00,2025-08-11 17:00
FAB120105A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB120105A,Complete,Fire Alarm 1 - 2F -SUW-FAB120105,,,,,,,,2025-03-14 08:00,2025-03-24 17:00,2025-03-14 08:00,2025-03-24 17:00
ZX-6040,SECAI TOOK OVER FOR ACCELERATION - Drywall & Inspect - Elevator #01 - 2F-1FAB-EL1,Complete,Elevator 1 - 2F -SUW-FAB1-EL01,,,,,,,,2025-09-09 08:00,2025-09-19 17:00,2025-09-19 08:00,2025-09-19 17:00
ZX-5950,SECAI TOOK OVER ACCELERATION - Drywall & Inspect - Vestibule 5 - 2F-FAB120504 - MKM,Complete,Vestibule 5 - 2F -SUW-FAB120504,,,,,,,,2025-10-23 08:00,2025-10-24 17:00,2025-10-23 08:00,2025-10-30 17:00
ZX-6190,Complete Drywall & Inspect - Elevator #18 - 2F-1FAB-EL18 - MKM,Complete,Elevator 18 - 2F -SUE-FAB1-EL18,,,,,,,,2025-07-18 08:00,2025-07-28 17:00,2025-06-25 15:39,2025-07-04 17:00
ZX-6220,Complete Drywall & Inspect - Utility Rm - 2F-FAB120507,Complete,Utility Rm - 2F -SUW-FAB120507,,,,,,,,2025-09-01 08:00,2025-09-05 17:00,2025-09-01 08:00,2025-09-05 17:00
